106Cd_RFP,110Cd_mCherry,111Cd_CD44,113In_CEACAM1_CD66a,115In_Pan-CK,116Cd_GFP,127I_IdU,140Ce_EQ_Beads,141Pr_pPDPK1_S241,142Nd_cCaspase_3_D175,143Nd_C-MYC_1,144Nd_PDPN,145Nd_pNDRG1_T346,146Nd_pMKK4_SEK1_S257,147Sm_pBTK_Y511_1,148Nd_pSRC_Y418,149Sm_p4EBP1_T37_T46,150Nd_pRB_S807_S811,151Eu_pPKCa_T497,152Sm_pAKT_T308,153Eu_pCREB_S133,154Sm_pSMAD1_5_9,155Gd_pAKT_S473_3,156Gd_pNF-kB_p65_S529,157Gd_pMKK3_MKK6_S189_207,158Gd_pP38_MAPK_T180_Y182,159Tb_pMAPKAPK2_T334,160Gd_pAMPKa_T172,161Dy_pBAD_S112,162Dy_LRIG1_1,163Dy_pP90RSK_T359_Hu,164Dy_pP120-Catenin_T310,165Ho_Beta-catenin_Active_1,166Er_pGSK-3b_S9,167Er_pERK_1_2_T202_Y204,168Er_pSMAD2_3,169Tm_EPHB2,170Er_pMEK1_2_S221,171Yb_SOX9_5,172Yb_cCaspase_8_D387,173Yb_Cyclin_B1_2,174Yb_Clusterin_1,175Lu_Survivin_2,176Yb_FABP2,191Ir_DNA_1,193Ir_DNA_2,194Pt_Cisplatin,209Bi_DiMeHH3_K4,89Y_pHH3_S28,batch,replicate,condition,culture,format,cell-type,media,W,E,N,R,genotype,A,K,P
-0.9990511192744271,-0.7112046157812344,1.0397229204010052,0.1111976689171888,-1.2162921497913477,0.8992466649807906,1.478734151209507,-0.603009435621669,-0.39050686681567504,-0.43665361350578147,0.28965251773563067,-0.15786754150399432,-0.30738861544319934,0.2025542756705142,0.34513564181682205,1.009372890654783,0.8021984796842593,1.149566093173159,1.1733045845912418,1.309345263711809,0.4904808337382868,0.7423831733540669,-0.10713708935257357,-0.3999778856956266,-0.12770630473425318,-0.6699336045189878,1.4832937754511306,0.8227841872438522,0.3976758607928145,1.0342060387299996,0.8183138284657185,-0.621155116670241,-0.5165558544875374,-0.4185207532366943,0.35649922179832144,0.6975843003017327,0.8421285660883902,0.26072087824366647,1.3598745437982775,0.08135408630692077,0.14761759359350604,-0.9494648336544279,1.107379607506372,-0.46211300045379755,-1.475718297830824,-1.4698556360226545,-0.9300454370051782,1.496238571907744,-0.9302949975914369,B1,1,AKP-Fib_Ctrl_Org_1,AKP-Fib_Ctrl,co-culture,Org,Ctrl,0,0,0,0,AKP,1,1,1
-0.8729391588708848,0.5210856116617594,2.376429774666426,1.2823141920014218,-1.075218416018526,0.9737274720958277,0.5495626294645347,-0.8427012284309146,-0.18618682511966045,0.496492799514554,1.7637554922768168,0.7391320204875655,0.6596020123553321,1.420797661913077,0.8864183907183578,1.9473383032651934,2.482575991720453,1.3403099902146822,1.654176061424003,1.686343570825522,1.6575921930083903,1.8741716398214552,1.2230764267972818,0.09107677087007718,0.7421825115263647,2.127521055761987,1.8066483582741197,1.3700316859484418,1.5994816579819473,1.5070645362467772,1.6049180456522145,2.3079908491329326,0.4107128013590636,0.7580947096271519,1.7112969391731685,1.4391242769746055,1.363588623287331,1.550786658489835,2.059789693229512,1.2613528033149943,1.813879312081829,-0.7834987322527233,1.1279821727270447,0.5141301016985907,-1.3641178389335766,-1.3614840010546474,0.013885740722871583,1.7179188679553834,1.2912867954924179,B1,1,AKP-Fib_ENR_Org_1,AKP-Fib_ENR,co-culture,Org,ENR,0,1,1,1,AKP,1,1,1
-0.9692315976408875,0.5977355469790727,1.517611739892547,0.9489529033633799,-0.9195047665578029,0.932958945153843,0.8704583868931598,-1.1126128140202989,-0.3181092037596695,-0.6458046930518637,0.25385711694274976,-0.051252514161487434,-0.1349086223561346,0.2988502134488503,0.02462387439231046,0.9661098279933448,1.0989932146635113,1.2175610687222986,1.1448062134015842,1.357703964872842,1.2138216052911652,0.8596020118338854,0.25013305059952806,-0.45336511903304494,-0.19641648088076752,-0.7111343951062457,1.3968195505664307,0.8713289999006725,0.8423618119153072,1.3251017695896943,0.953736099431613,-0.6436806423530766,-0.5322657940097713,-0.15644470918355283,0.6622096085161473,0.7359944977175596,1.1725374697143027,0.5495572152274664,1.2165058359561354,-0.03618365171206436,0.5284104053986232,-0.9680492793498127,0.5946197498713066,-0.29697602389776356,-1.5168407476864378,-1.491522558152099,-0.5824290159609249,1.527239476268103,-0.7409942733190077,B1,1,AKP-Fib_E_Org_1,AKP-Fib_E,co-culture,Org,E,0,1,0,0,AKP,1,1,1
-1.1097167448691094,-0.7934054656585809,0.7611383699719152,0.06654009578225628,-1.1169783831933813,0.8588798617666977,1.3801811100093881,-1.0310407698722934,-0.6162772931383769,-1.0086510972049878,-0.28745012955475424,-0.3277671377584929,-0.5414978038714063,-0.4074754541561262,-0.3326424299918676,0.2707721706606477,0.4582626036414646,1.0839072528490832,0.8885381423208458,1.201691394100211,0.6107628648807174,0.3466120008250225,-0.3095091955227121,-0.6772230153855077,-0.3846659058132527,-0.7481817089503766,1.3299518631065261,-0.42061480611200525,0.13317499885074074,1.1424192433222191,0.6918909984847987,-0.721979554236946,-1.0742618329537936,-0.5929966748830242,-0.1838851181431028,0.218878580497585,0.8479745598821017,-0.12830479733967431,0.8102202939994355,-0.5737753724179865,-0.5713099483172716,-1.0748048215690662,0.6215841464796246,-0.7733655123291366,-1.5559080681962933,-1.5426464177351054,-1.3156589740751907,1.5034131792885792,-0.9290913729737865,B1,1,AKP-Fib_N_Org_1,AKP-Fib_N,co-culture,Org,N,0,0,1,0,AKP,1,1,1
-1.0896895591660474,-0.8099305092917263,1.0419269342114146,0.15066001236305948,-1.1876328687930993,0.84733787141969,1.1593658579471884,-0.8487180679924557,-0.6137316570222109,-0.7123469293766801,0.17127332796564582,-0.0672209457191252,-0.2565513808486781,0.1605779930845678,-0.11355555723259886,0.5911874662486128,0.9447131532646529,1.1730225596315103,1.0476118477670813,1.3733283133773848,0.8623198059502615,0.7144096917350058,0.14749674034663768,-0.5902901072526712,-0.25188876762932705,-0.7455418024004019,1.3879515166738061,0.8661923233772735,0.538052433445654,1.4251477715856353,0.9519611654126764,-0.7065006115848805,-0.7662576295098013,-0.21504748176637778,0.29077027110856496,0.6293481978520797,1.1779769115656606,0.289696429184024,1.199122457507561,-0.34704214412327805,0.0041447900816351715,-1.0018840862993794,0.6977847446827734,-0.4887564878782183,-1.6692822210156577,-1.6759935027401718,-0.9050989014701716,1.5734168065022818,-0.8355069511331349,B1,1,AKP-Fib_R_Org_1,AKP-Fib_R,co-culture,Org,R,0,0,0,1,AKP,1,1,1
-0.8960218135501928,0.5409807619375873,1.866869228655223,0.790986166101483,-0.852918437913228,0.9586779410368799,1.0052606624770726,-1.1038518844776168,-0.323426868269969,-0.0771887546330431,0.9259775867043621,0.2579288400673718,0.20048838211565242,0.7425787068897409,0.6811110867713264,1.4907357006481858,1.2395581967862768,1.2297566229903043,1.3681661279603092,1.5187029602704776,1.2451189456548888,1.3980270220539983,0.6305037161070752,0.022972086650236655,0.11255543390463343,2.0841163518265144,1.6802089121411592,0.9822026529454476,0.9711186799861212,1.1177919307385253,1.1809541444325802,2.1862267899738526,-0.08690520523261737,0.2993349158072164,1.076105848734881,1.1279503626161709,0.9050311624163656,0.9250608849179391,1.5882843775188629,0.5562516027473705,1.1589225281868107,-0.7787308856143204,1.0607065899138826,0.13275779268226728,-1.4763986361733399,-1.4808807338166727,-0.296953616756908,1.7413138322857806,-0.9155583364983564,B1,1,AKP-Fib_WENR_Org_1,AKP-Fib_WENR,co-culture,Org,WENR,1,1,1,1,AKP,1,1,1
-0.7136755363593253,0.49879913477804616,2.417183557940866,1.150002163772619,-0.6127780039963319,0.9241002512751223,0.3979173768212808,-0.9831099425936657,-0.1567978048546097,0.15569256422171188,1.1763194422131769,0.4926530754416523,0.6042917061069769,1.1422979456126352,0.721530549405957,1.6392188638487872,1.8711388996163536,1.2363452560486803,1.407082499981433,1.5516786567084209,1.6572000164435405,1.597592163946075,1.067260032025431,0.14221967002418218,0.12848048172163912,2.023128704768765,1.5083877955272504,1.067142811654589,1.5031867156165586,1.3940681771945156,1.4048748688189348,2.1738240701694207,0.31817973012100076,0.6211346561092417,1.4260615412389324,1.2259260286210674,1.2902685681473172,1.2756491447060507,1.6352241405508938,1.0603405200628533,1.8283096977475237,-0.6884901417820397,0.7119967456434331,0.3053481470403427,-1.4100341746459928,-1.3839870644520358,-0.3421453970846873,1.8257922187021896,1.1955044939283723,B1,1,AKP-Fib_WEN_Org_1,AKP-Fib_WEN,co-culture,Org,WEN,1,1,1,0,AKP,1,1,1
-0.8532165063910725,0.5419024249190227,2.463393210944138,1.034849891829289,-0.7723032828720968,0.9038130435293582,0.40862896102443336,-0.9495094379652119,-0.21232073307550894,0.1886290376640112,1.243297882550067,0.6733212492314086,0.4939936009326419,1.2831234310461626,0.6638687651103614,1.655074028567785,1.9848959673821627,1.3071623633037917,1.5210480620187707,1.7497935124915156,1.8958944065948722,1.6971000966588095,1.2450459557924416,0.07734919327238395,0.6450183939638763,2.08848099665634,1.6253893970109092,1.1990496272495383,1.5774132058175878,1.525262181892187,1.4944395438203955,2.250017325528403,0.19707084188193838,0.7320134748325853,1.504652324091861,1.4452673502073954,1.356619446590874,1.5283228782095641,1.7585815678280052,1.1193880709087585,1.7571373839909634,-0.7385323321071917,0.8430515623322559,0.42687613554009657,-1.4628702636015674,-1.4543544541177695,-0.06505942257490328,1.7538325934852903,1.3185579571099915,B1,1,AKP-Fib_WER_Org_1,AKP-Fib_WER,co-culture,Org,WER,1,1,0,1,AKP,1,1,1
-1.0229477263315274,-0.7056709080896176,1.61271132213892,0.24499639114075872,-1.1950648777445874,0.8802111258133491,0.9423371480135849,-0.48779011966185803,-0.30253720259732253,-0.3344235756771679,0.5045335750852469,-0.02665054298096762,-0.10174609036194222,0.47577881274296835,0.3265264336046967,1.0855612604784228,1.3684995071586212,1.189228161911739,1.2102669747127501,1.336319141118968,1.072409747617501,0.9480369653636566,0.1966716076906087,-0.3735921759219922,0.022654700697434145,-0.6995485620489864,1.5377800399269006,0.9140279720729759,0.8645251066438611,1.3815430038036927,1.1258260201428418,2.1939087577592997,-0.32578299047612036,0.0019068114546338525,0.7513591610657699,0.7676835020733868,1.108624749775097,0.4352684863593477,1.4771597708696775,0.2978779392244745,0.6549685251239006,-0.9547947348592215,0.7845214234995368,-0.13934503893563596,-1.5473269681950244,-1.5223717185737604,-0.5759583470340425,1.4937180400974452,1.2569957512698733,B1,1,AKP-Fib_WNR_Org_1,AKP-Fib_WNR,co-culture,Org,WNR,1,0,1,1,AKP,1,1,1
-1.0060629628559503,-0.7478845486902037,1.2229590704707645,0.2136093006951963,-0.9877177401184172,0.8443505333425702,1.071893758042985,-0.9515535288407077,-0.46263892208279983,-0.6958623981208235,0.14225778070669595,-0.11643400390435049,-0.19542002059733252,0.17149779976592439,-0.05161052030880642,0.5479565961466629,0.8425340791914203,1.2068001700770674,1.12004847337322,1.4458579738676725,1.1114015677246307,0.8712203055356013,0.10445573082475015,-0.4621623984792359,-0.17157862706703245,-0.7557573729301494,1.4926747482427996,0.8683287497989957,0.7258704117557,1.347597155744767,0.997086406176906,-0.7224882454995745,-0.628216128327487,-0.18807597667586393,0.4091353792440606,0.6710097121438384,1.0679278793441367,0.4378274167415255,1.1195736228772568,-0.12139573166702926,0.04145259697149818,-0.9999229330926771,0.6146891962423692,-0.33906066430398324,-1.4959311402742017,-1.4910619697327294,-0.505901078512178,1.568534364177164,-0.8933608134243908,B1,1,AKP-Fib_W_Org_1,AKP-Fib_W,co-culture,Org,W,1,0,0,0,AKP,1,1,1
-0.9860580288595718,-0.628535467017058,-0.4338357177783618,-0.504271158895894,-1.7906517037771994,0.9947971949852302,1.807202026346131,-0.3730385192211616,-0.31049945032417103,-0.5472184482591782,-0.012517205505200964,-0.3208946954543578,-0.853853626119866,-0.3967811612575634,0.24076138869263014,1.2125800819068941,0.17242568729601845,1.173850780852948,0.984068622872141,0.9068805837057883,-0.4721604219317081,0.2689620152424344,-0.7919794953461889,-0.8562911232460952,-0.4454859048639218,1.9529969607255868,1.6219289907021606,0.8057440550289299,-0.20037318195495463,1.4359086184511212,0.6373153239950673,2.153981844027194,-0.49497332556082596,-0.927087102940256,-0.3573650882508939,0.22281955819308893,-0.2157862658818011,-0.5817118682433576,1.2905934743159957,-0.4394382024580005,-0.856132467144585,-1.0737314337163686,1.5793419167634135,-0.9150485446300975,-1.5108557968326397,-1.4566928225511817,-1.288788943091537,0.8861213969058955,-0.9291084539229922,B1,1,AKP_Ctrl_Org_1,AKP_Ctrl,monoculture,Org,Ctrl,0,0,0,0,AKP,1,1,1
-1.0928664704131468,-0.7403170865862961,0.33752105206318583,-0.2185623400925181,-1.8684445999277524,0.9302486191944059,1.4532208384282117,0.008195555781144582,-0.69495953895787,-0.12242505576149591,0.5636822815727273,0.129096248066797,-0.39959465468665145,0.32090415600684397,0.5548564574649976,1.693621622315711,1.3337960055743303,1.284916912404476,1.2342090647254633,1.1953540173739199,0.12895743921909278,0.9770426687414612,-0.12928189471877066,-0.4455279588492577,0.02126374913470008,2.071350236978975,1.4984309926990125,1.0335134106059758,0.6100429252813168,1.61424058955137,1.1306850901326004,2.2936404954936735,-0.3482336135117098,-0.48510820557246015,0.26001937129748204,0.799412305152524,0.5832559368356764,0.35760764143880397,1.9428499060889999,0.36928554192238194,-0.3862642294508705,-1.008271345707328,1.6009017209717487,-0.49630306318655254,-1.5417572057284579,-1.5378294601839804,-0.9759828628795306,1.1914155257322596,-0.8627180466994615,B1,1,AKP_ENR_Org_1,AKP_ENR,monoculture,Org,ENR,0,1,1,1,AKP,1,1,1
-1.1101713067069432,-0.8026038715659145,0.14403357575754583,-0.05620501644306509,-1.3957332183056557,0.8828207961365896,1.3306992050064403,-0.612790639848217,-0.7149674872140465,-0.9849496917776638,-0.38641227373781095,-0.3735865355641929,-0.7724577504201074,-0.4924102725275972,-0.28636154605139985,0.7404432279649642,0.3855779131160243,1.065370551970376,0.6305540665361191,0.8955410028478731,-0.10539915346465213,0.036073072134798344,-0.7548193489152786,-0.7638056571155124,-0.6594968021272876,-0.7487388161811821,0.9659337907818264,-0.45663720065788443,0.11982557174546245,1.4885299217415862,0.7617460007828419,-0.6915782499989687,-1.0378264495351117,-0.9551425395758703,-0.40025831432407744,0.13289827727847633,0.5057869681054472,-0.5844897484387352,0.9732560674930705,-0.7269880409050252,-1.0174564742272367,-1.1210211255351583,0.549888938447007,-0.9780337378722861,-1.6115433974930546,-1.5711377821337178,-2.2513566302143175,1.099250786989148,-0.8794770695653382,B1,1,AKP_E_Org_1,AKP_E,monoculture,Org,E,0,1,0,0,AKP,1,1,1
-1.038874355492432,-0.6576356569608599,-0.6657713980646024,-0.5461925861934381,-1.5517131380591365,0.9712219102672132,1.6822967697131068,-0.8441824091842288,-0.5092203613514982,-1.1302025224388046,-0.4732635760839243,-0.3771505066159593,-0.9327707567535856,-0.6200886518308015,-0.46326154880617687,0.5279908090158314,-0.2879014602736034,1.116627267382261,0.7085195834492773,0.9293714068874258,-0.42895276931325405,-0.07420128249616038,-0.8866882129235532,-0.9915012896267714,-0.6285946425279764,-0.6644565417704243,1.4961595050633945,-0.4005234571570843,-0.3104205255368381,1.4925502705680345,0.6303946431268934,-0.6249135303319004,-0.9113182284906312,-0.9814513841664105,-0.6417021128464242,0.10674997386866936,-0.13884119565046674,-0.6995932873678493,0.7706239244567356,-0.8393493253304817,-1.4093706077642134,-1.089783931078143,1.1729139249235498,-0.956392424648806,-1.4590543239598373,-1.4019276692689908,-1.5292572574606518,0.8876645391583633,-0.9530985264897417,B1,1,AKP_N_Org_1,AKP_N,monoculture,Org,N,0,0,1,0,AKP,1,1,1
