p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,0.90694577045603475,0.494,0.01,0,cocultWTMac,Apoa1
0,0.7583651645132363,0.409,0.023,0,cocultWTMac,Gsta1
0,0.6284657663777135,0.339,0.009,0,cocultWTMac,Fabp2
0,0.6037297673912579,0.355,0.018,0,cocultWTMac,Muc3
0,0.5618110181411065,0.324,0.021,0,cocultWTMac,Prap1
0,0.37684369371114257,0.214,0.008,0,cocultWTMac,Rbp2
3.6722722519995645e-272,0.45236748553706946,0.271,0.021,9.369435423751689e-268,cocultWTMac,Lypd8
1.6275510347544488e-253,1.1152112179762517,0.802,0.259,4.152533710072501e-249,cocultWTMac,Krt8
2.9707454958831834e-248,0.5308210558926326,0.283,0.026,7.579560058196354e-244,cocultWTMac,Zg16
4.7594623805605334e-241,0.30826335859984616,0.163,0.006,1.2143292317762145e-236,cocultWTMac,Cyp4f14
3.7255049365690205e-239,0.40218534056398714,0.214,0.014,9.505253295162198e-235,cocultWTMac,Tm4sf4
6.8361656720108635e-233,0.2775767108097145,0.147,0.005,1.7441793095568516e-228,cocultWTMac,Clca4a
7.356778117768271e-216,0.3124987704529775,0.164,0.008,1.8770083689673966e-211,cocultWTMac,Prl2c3
2.5505910723322056e-214,0.4692472540101893,0.304,0.036,6.50757806194839e-210,cocultWTMac,Tff3
2.0333811719932432e-189,0.28268464389814524,0.168,0.011,5.1879687222235606e-185,cocultWTMac,Apob
3.9242602887600796e-149,0.8786732567911408,0.933,0.519,1.0012357700742467e-144,cocultWTMac,Crip1
2.9801075962006605e-148,0.43315333824796587,0.318,0.058,7.603446520946366e-144,cocultWTMac,Serpinb1a
1.7945343859795592e-143,0.6607134806562078,0.538,0.166,4.578575032388248e-139,cocultWTMac,Krt19
3.3630591516827417e-128,0.4062724605481132,0.263,0.046,8.580509119603347e-124,cocultWTMac,Msln
8.762234121039597e-101,0.3050685587775907,0.206,0.036,2.2355964136420427e-96,cocultWTMac,Gsta4
1.3166860651109645e-98,0.50185208611102206,0.386,0.117,3.359392826524115e-94,cocultWTMac,Krt7
9.940693449839911e-98,-1.3475476469018703,1,1,2.536268526792155e-93,cocultWTMac,CT010467.1
3.1171966485177686e-87,0.7199216196597256,0.921,0.705,7.953215529028235e-83,cocultWTMac,Lgals3bp
5.29223830519116e-86,0.36221351458985607,0.283,0.073,1.3502616811864726e-81,cocultWTMac,Phgr1
5.984152076248661e-81,0.6145601840463097,1,0.994,1.5267965607340836e-76,cocultWTMac,Ctsd
1.1807843224089098e-69,0.523171915718199,0.517,0.231,3.0126531201940927e-65,cocultWTMac,Lgals4
2.1375844455195482e-69,0.5950499324783576,0.957,0.793,5.453832954298575e-65,cocultWTMac,Lipa
1.7686526016585923e-66,0.3863483530414853,0.284,0.088,4.5125402478717326e-62,cocultWTMac,2200002D01Rik
3.4780534545696178e-62,0.37364525831498163,1,0.999,8.873905583988923e-58,cocultWTMac,Tmsb4x
3.6846148437054735e-62,-0.7613181069911552,0.949,0.968,9.400926312230145e-58,cocultWTMac,Fxyd5
4.627265332802343e-61,-0.660838544349331,0.901,0.944,1.1806004770111899e-56,cocultWTMac,Gm10076
9.833885814571208e-61,0.4892446343083625,0.992,0.978,2.509017626729698e-56,cocultWTMac,Cstb
3.6689014223113515e-59,0.3518232176787164,0.256,0.079,9.360835088885182e-55,cocultWTMac,Bmp2
1.1660749064002243e-56,0.3082067039110952,0.194,0.051,2.9751235161895325e-52,cocultWTMac,Tspan8
2.5286242203120217e-53,0.58031924699567,0.948,0.886,6.451531835704092e-49,cocultWTMac,Lst1
7.812187850457795e-48,0.4217255490796936,0.992,0.939,1.993201608165802e-43,cocultWTMac,Mpeg1
8.085634695477542e-47,-0.7492159379864063,0.85,0.917,2.06296883620414e-42,cocultWTMac,Pgk1
2.065872004772807e-46,0.41669883769468674,0.943,0.875,5.2708658329773394e-42,cocultWTMac,Txn1
5.460016493577085e-46,0.4731422586749059,0.784,0.552,1.3930686081712576e-41,cocultWTMac,Rnf213
1.7981640713039167e-45,0.47282346684240584,0.822,0.575,4.587835811524813e-41,cocultWTMac,Oasl2
2.734619191002358e-45,0.39389339263415213,0.995,0.968,6.977107403923417e-41,cocultWTMac,Creg1
1.939223144463345e-44,0.3655184839022109,0.417,0.199,4.947733930783778e-40,cocultWTMac,Blnk
2.14743536791223e-43,0.30160461835100527,0.997,0.991,5.4789665976912637e-39,cocultWTMac,Cyba
7.112366705431571e-43,0.4044622969061744,0.988,0.953,1.814649241223811e-38,cocultWTMac,Bst2
4.656301886907546e-42,0.4483559264265333,0.822,0.627,1.1880088634255913e-37,cocultWTMac,Lgals9
3.877011115508315e-41,0.3442373935217118,0.991,0.971,9.891806160107915e-37,cocultWTMac,Ctsz
4.0087919862288747e-41,0.4376634388459637,0.911,0.732,1.022803187366435e-36,cocultWTMac,Slfn5
9.545978422331705e-41,0.43162933714951024,0.522,0.292,2.4355609346737114e-36,cocultWTMac,Tmcc3
9.961025735403947e-41,0.43308778298710715,0.716,0.489,2.541456106130963e-36,cocultWTMac,Ikbke
1.2729452456026937e-40,0.4252889996655431,0.772,0.551,3.247792499630713e-36,cocultWTMac,Anxa3
2.1792244997914795e-39,0.4928652704904719,0.503,0.287,5.560073388767981e-35,cocultWTMac,Ifit3
3.9273411656225264e-39,0.516047382753939,0.519,0.299,1.0020218249969314e-34,cocultWTMac,Ifi44
4.7433175506746664e-39,0.29645744452410483,1,0.988,1.2102100398791344e-34,cocultWTMac,Lamp1
5.6853971083574736e-39,0.35243454415793707,1,0.995,1.4505722182263258e-34,cocultWTMac,Actb
1.1239460745613707e-37,0.4972066326020236,0.533,0.313,2.8676360146358812e-33,cocultWTMac,Cp
1.836085978581622e-37,0.5021219182250398,0.668,0.441,4.684589765753151e-33,cocultWTMac,Igf1
1.897421272866643e-37,0.37401311821487715,0.98,0.903,4.841080635591953e-33,cocultWTMac,Unc93b1
1.9096345853502476e-37,0.32631796348722486,0.255,0.103,4.8722416810626214e-33,cocultWTMac,Plxna4os1
4.049843738370187e-36,0.3255243579271285,1,0.954,1.0332771314077695e-31,cocultWTMac,S100a6
1.0628203794453764e-35,0.34538529843195453,0.977,0.896,2.711679916116933e-31,cocultWTMac,Slc6a6
2.136705340061585e-35,0.3278127171681273,0.999,0.98,5.451590004633128e-31,cocultWTMac,Grn
2.3826669980206483e-35,0.34477121242628783,0.981,0.936,6.0791365787498824e-31,cocultWTMac,Cd53
7.697839731079734e-35,0.30309129015962144,0.992,0.956,1.9640268289876834e-30,cocultWTMac,Sdcbp
2.851300855535723e-34,0.33907706427491124,0.977,0.9,7.274809002813844e-30,cocultWTMac,Adgre1
7.1677679333720665e-34,-0.7026895999084158,0.267,0.472,1.828784310520549e-29,cocultWTMac,Vegfa
1.775554428168021e-33,0.49445688796692444,0.622,0.409,4.5301495680278886e-29,cocultWTMac,Sgk1
3.1421771548458494e-33,0.25416819803862456,0.997,0.994,8.0169507928737006e-29,cocultWTMac,Rps29
3.493536421369893e-33,0.33098905566834813,0.236,0.097,8.913408825483145e-29,cocultWTMac,Adgre4
3.6913000654077605e-33,0.3930742109952654,0.745,0.522,9.417982986881361e-29,cocultWTMac,Stat1
5.745449370551916e-33,0.3471971395054734,0.953,0.877,1.465893952402616e-28,cocultWTMac,C3ar1
1.649151573693276e-32,0.34988245935689255,0.949,0.883,4.207645325121024e-28,cocultWTMac,Vamp8
2.254529361878221e-32,0.371709304810657,0.59,0.38,5.7522062138960925e-28,cocultWTMac,Tbxas1
4.3813894026920405e-32,0.3601119344069099,0.984,0.952,1.1178676922028471e-27,cocultWTMac,Ly6e
9.187273179388813e-32,-0.9406065481791632,0.688,0.748,2.3440408789892617e-27,cocultWTMac,Cd14
1.7501505245619173e-31,-0.8643289903352132,0.605,0.706,4.465334048367276e-27,cocultWTMac,Srgn
6.95424511590802e-31,-0.3954670623353821,0.027,0.196,1.7743060988727722e-26,cocultWTMac,Gpx2
2.4785171265572818e-30,0.4253943756059626,0.899,0.776,6.323688596698249e-26,cocultWTMac,Ifi204
3.5655079728711696e-30,0.29747612264836415,0.382,0.205,9.097037041983502e-26,cocultWTMac,Siglec1
4.0521520941692076e-30,0.30447133361703305,1,0.995,1.0338660853063316e-25,cocultWTMac,Ctsb
5.1051200159722956e-30,0.33419900516387113,0.638,0.421,1.3025203208751714e-25,cocultWTMac,Oas3
8.858511060100974e-30,0.528323862126272,0.927,0.883,2.2601605118741625e-25,cocultWTMac,Gpnmb
1.7092718051752597e-29,0.45981202408097954,0.557,0.358,4.361036083724157e-25,cocultWTMac,Ifit2
4.026048605557558e-29,-0.6254362960921012,0.78,0.847,1.0272060412219554e-24,cocultWTMac,Txnip
5.766224854678411e-29,-0.9681893801883716,0.617,0.726,1.47119460942265e-24,cocultWTMac,Thbs1
6.436339084829226e-29,-0.9851195140169052,0.348,0.502,1.6421675541033288e-24,cocultWTMac,Nupr1
6.6601252617759e-29,-0.4145340853092032,0.81,0.867,1.699264359289503e-24,cocultWTMac,Tpd52
9.242147672177839e-29,-0.400461114141216,0.104,0.284,2.3580415570794538e-24,cocultWTMac,mt-Nd3
4.9977603065043375e-28,-0.814908816622842,0.672,0.741,1.2751285646015167e-23,cocultWTMac,Card19
6.685360931351508e-28,0.3109605646205986,0.623,0.416,1.705702988025024e-23,cocultWTMac,Neurl3
8.334863847903489e-28,0.32935024319220674,0.465,0.28,2.1265571621540962e-23,cocultWTMac,Lacc1
8.893091147558656e-28,0.36547141617155576,0.813,0.666,2.2689832753881156e-23,cocultWTMac,Man2b1
1.3744447577539348e-27,0.37353173158995023,0.716,0.528,3.5067583549333895e-23,cocultWTMac,Parp14
1.4838238145451448e-27,0.34212604704980076,0.513,0.33,3.7858280804304826e-23,cocultWTMac,Fam20c
1.589315976485876e-27,0.4557574255850074,0.817,0.659,4.054980782406064e-23,cocultWTMac,Aif1
2.0846103569955296e-27,0.3594648520694004,0.546,0.36,5.318674864838394e-23,cocultWTMac,Tmem86a
3.5238321664851916e-27,0.4227473791528553,0.7,0.517,8.990705389570318e-23,cocultWTMac,Igfbp4
4.264277684773335e-27,0.3467870914126352,0.778,0.582,1.0879878084930688e-22,cocultWTMac,Clec12a
4.4135334999317196e-27,0.3554834182229094,0.609,0.412,1.126068937172579e-22,cocultWTMac,Gm20559
5.789793280871379e-27,0.3150971857278344,0.749,0.554,1.4772078576815237e-22,cocultWTMac,Nadk
7.101409802715349e-27,0.3476003154395839,0.717,0.548,1.8118536970647942e-22,cocultWTMac,Slc11a1
1.0634515268084139e-26,0.2652872486910711,0.977,0.957,2.7132902254989872e-22,cocultWTMac,Atp5e
1.7688148761397206e-26,0.3044981955283599,0.883,0.735,4.512954274982883e-22,cocultWTMac,Ncf1
2.2427514815899282e-26,-0.36075039518688756,0.955,0.966,5.722156130128543e-22,cocultWTMac,Alox5ap
3.492946780161171e-26,0.32126044014866184,0.53,0.348,8.911904414903212e-22,cocultWTMac,Abcc3
4.4712927950497737e-26,0.2600939586958897,0.399,0.225,1.1408056437289993e-21,cocultWTMac,Oasl1
4.578402227704865e-26,0.37628861700414373,0.45,0.272,1.1681335443766193e-21,cocultWTMac,Ifit1
8.24375340848511e-26,-0.2798093191149627,0,0.13,2.103311244640891e-21,cocultWTMac,pEGFP
1.783061367998287e-25,0.31845672383249957,0.9,0.801,4.549302774310829e-21,cocultWTMac,Cd84
2.010973196991974e-25,0.5110292384419526,0.704,0.536,5.1307970148053224e-21,cocultWTMac,Tmem176b
2.015758045043869e-25,0.370842474473301,0.717,0.526,5.1430050761249274e-21,cocultWTMac,Ifi203
2.829940353777074e-25,0.26491558118545466,0.917,0.801,7.220309818626826e-21,cocultWTMac,Anxa5
3.605180163671329e-25,0.3639219366115287,0.732,0.55,9.198256669591029e-21,cocultWTMac,Rtp4
6.269883901237286e-25,-0.4123827810911447,0.866,0.896,1.5996981785616812e-20,cocultWTMac,mt-Nd2
1.3137960103939394e-24,0.3701453673125443,0.816,0.693,3.352019140919097e-20,cocultWTMac,Ctsh
1.31427353532926e-24,-0.4710428928766093,0.854,0.891,3.353237498039074e-20,cocultWTMac,Btg1
1.5320513543814574e-24,0.2966810289950239,0.85,0.693,3.90887582556885e-20,cocultWTMac,Sp100
1.5570038867225322e-24,-0.4342503132047968,0.85,0.869,3.972539716583869e-20,cocultWTMac,Emb
2.0016618725484418e-24,-0.5601242797753916,0.095,0.256,5.1070401016200944e-20,cocultWTMac,Ccr1
2.2925792138084085e-24,0.2824126812169929,0.633,0.448,5.849286606110773e-20,cocultWTMac,Ndufb2
3.2548184697898678e-24,-0.35807359448001375,0.969,0.971,8.304343843821869e-20,cocultWTMac,Cebpb
4.1987166383496856e-24,-1.4871847064689818,0.088,0.243,1.0712605631085388e-19,cocultWTMac,Ifitm1
8.607698238855723e-24,0.34686735773715416,0.418,0.251,2.1961681286616492e-19,cocultWTMac,Gatm
1.110432733483957e-23,0.3990725400923698,0.652,0.463,2.833158076210968e-19,cocultWTMac,Isg15
1.2249306361169212e-23,0.2746231725224577,0.972,0.932,3.125288024988713e-19,cocultWTMac,Hexa
1.2876843511734226e-23,0.3002067273237303,0.969,0.887,3.28539785358387e-19,cocultWTMac,Maf
1.5282156248127202e-23,0.265402849914703,0.975,0.888,3.8990893451471745e-19,cocultWTMac,Rsrp1
1.536652486375011e-23,0.30701013309087255,0.702,0.503,3.920615153737203e-19,cocultWTMac,Prkcb
1.976813504732402e-23,0.25042853558265676,0.682,0.447,5.04364197597425e-19,cocultWTMac,Plac8
2.361809646725419e-23,-0.8727079633008825,0.702,0.73,6.025921132655235e-19,cocultWTMac,Uba52
2.496380925963591e-23,-0.4463013900148334,0.885,0.909,6.369266294503506e-19,cocultWTMac,Gpi1
2.734380539707007e-23,0.3485991497281058,0.753,0.602,6.976498509008458e-19,cocultWTMac,Pnp
3.330284014343798e-23,0.3072980646920359,0.533,0.355,8.496886634196766e-19,cocultWTMac,Irgm1
3.780959958037646e-23,0.31459202829485716,0.391,0.233,9.64674123693725e-19,cocultWTMac,Usp18
5.149653125163656e-23,-0.8399410550942208,0.919,0.902,1.3138824983542552e-18,cocultWTMac,Gapdh
5.1650836792256974e-23,-0.6749060972750105,0.126,0.282,1.3178194499176445e-18,cocultWTMac,Hilpda
5.2931959610463795e-23,0.34183237305677006,0.848,0.723,1.3505060175013732e-18,cocultWTMac,Ifi207
7.39524749104888e-23,-0.2592553311887914,0,0.116,1.8868234448662112e-18,cocultWTMac,Wfdc2
1.4640143727728264e-22,-0.38014071116229875,0.87,0.896,3.7352862706925895e-18,cocultWTMac,Bsg
1.500377662110804e-22,0.33179452800881903,0.734,0.569,3.828063567109505e-18,cocultWTMac,Tent5a
1.8295066768499868e-22,0.362643798990701,0.628,0.449,4.667803335315056e-18,cocultWTMac,Pou2f2
2.425692330659042e-22,0.2836121730366892,0.953,0.867,6.18891141244348e-18,cocultWTMac,Serinc3
3.327933443733355e-22,0.318191130924353,0.718,0.542,8.490889388341282e-18,cocultWTMac,Itga4
4.684441234138636e-22,0.25860251482618724,0.985,0.979,1.1951883364781317e-17,cocultWTMac,Cst3
5.173362990566096e-22,0.3211572254922914,0.522,0.356,1.3199318334130337e-17,cocultWTMac,Zbp1
7.015106543095884e-22,-0.3789636280500326,0.951,0.945,1.7898342834054837e-17,cocultWTMac,mt-Co1
1.3134604311804779e-21,0.5533004180580416,0.908,0.854,3.351162944113871e-17,cocultWTMac,Apoe
3.705112882305571e-21,0.26903420192392835,0.423,0.267,9.453225007914434e-17,cocultWTMac,P2rx7
4.629284051525409e-21,0.3122093572759177,0.634,0.475,1.181115532906193e-16,cocultWTMac,Iqgap2
4.656004375042639e-21,0.31036721597648453,0.774,0.63,1.187932956248379e-16,cocultWTMac,Dhrs3
4.665784255085491e-21,-0.38490419410771265,0.053,0.188,1.1904281948425121e-16,cocultWTMac,Cytip
4.7580998734031304e-21,0.3104893074964914,0.963,0.921,1.2139816017000746e-16,cocultWTMac,Csf1r
5.221192875920443e-21,0.27816633655344725,0.429,0.269,1.3321351503623416e-16,cocultWTMac,B430306N03Rik
5.506270987290238e-21,0.29682010141817716,0.595,0.419,1.4048699796972312e-16,cocultWTMac,Ddx58
1.1445633030520698e-20,0.32081648004551067,0.845,0.728,2.920238811407051e-16,cocultWTMac,P2rx4
1.4021008986231022e-20,-0.38452128175455697,0.132,0.279,3.5773202327469827e-16,cocultWTMac,Nfil3
1.4316167913705682e-20,0.2966150104456201,0.617,0.45,3.652627081502868e-16,cocultWTMac,Cd48
1.7784414059159053e-20,0.2981065846017077,0.82,0.693,4.537515403053841e-16,cocultWTMac,Irf7
1.78252799512332e-20,0.3025951778799454,0.733,0.565,4.547941926757638e-16,cocultWTMac,Nrp2
1.8463889973928952e-20,0.26081719245926105,0.449,0.28,4.710876887948233e-16,cocultWTMac,Clec7a
1.906785302648995e-20,0.27048126908219494,0.984,0.951,4.864972021178646e-16,cocultWTMac,Cybb
2.329800646815157e-20,0.2956238483178253,0.523,0.354,5.944253370284191e-16,cocultWTMac,Ncapg2
2.609621559484773e-20,0.28277935821225686,0.499,0.329,6.65818844686945e-16,cocultWTMac,Arhgap19
2.77588602502224e-20,-0.4586409611573079,0.981,0.963,7.082395604241743e-16,cocultWTMac,mt-Cytb
3.418209548848218e-20,0.28421053922141515,0.826,0.678,8.721219842931344e-16,cocultWTMac,Hcls1
4.198219890916084e-20,0.28368597585400224,0.662,0.479,1.0711338229683296e-15,cocultWTMac,Znfx1
4.2315733347000364e-20,0.25374730178316307,0.817,0.659,1.0796436206153674e-15,cocultWTMac,Tor1aip1
9.06822596633543e-20,0.2805077628289683,0.818,0.663,2.313667173050822e-15,cocultWTMac,Trim30a
1.1431767278472642e-19,-0.49287661325763854,0.681,0.754,2.91670110342951e-15,cocultWTMac,Adam8
1.2032749183911846e-19,0.2848449839228063,0.543,0.378,3.0700356267832683e-15,cocultWTMac,Lair1
1.4859603200850535e-19,-0.6947256964781585,0.099,0.24,3.7912791606650055e-15,cocultWTMac,Vcan
1.7611305343793158e-19,0.29804547732726827,0.774,0.635,4.493348445415386e-15,cocultWTMac,Mpp1
2.4935362908765174e-19,0.26276041656952365,0.462,0.311,6.362008492542346e-15,cocultWTMac,Kif13b
2.527300553102631e-19,0.30036692392598585,0.766,0.616,6.448154631186052e-15,cocultWTMac,Atp13a2
4.9674949806325175e-19,0.2952357403518626,0.705,0.568,1.2674066693585805e-14,cocultWTMac,Myo1f
1.0789931259141647e-18,0.2521024422883023,0.32,0.189,2.7529430614574e-14,cocultWTMac,Gbp2
1.0867874606664987e-18,0.30643729896694905,0.8,0.648,2.772829527144505e-14,cocultWTMac,Pld3
1.1394108730754921e-18,0.3030681582729655,0.68,0.525,2.90709290156481e-14,cocultWTMac,Hpgds
1.2499147376304075e-18,0.3047138096543882,0.563,0.412,3.1890324615902213e-14,cocultWTMac,Xaf1
1.256885679075354e-18,0.2580906469309505,0.793,0.634,3.206818121592858e-14,cocultWTMac,Ptafr
1.5820267701079982e-18,-0.45705691495802836,0.621,0.708,4.036383101253547e-14,cocultWTMac,Tsc22d3
1.952939258226436e-18,0.26552217458575766,0.781,0.629,4.982729223438929e-14,cocultWTMac,Rnpep
3.4638793068701635e-18,0.2939739667751522,0.793,0.653,8.837741663548535e-14,cocultWTMac,Mndal
3.811684014869905e-18,-0.46698309488540524,0.798,0.834,9.725130595539076e-14,cocultWTMac,2410006H16Rik
3.901019297538188e-18,-0.6150549243037509,0.425,0.539,9.953060635738932e-14,cocultWTMac,Ero1l
5.6415046972663256e-18,-0.45653785685981396,0.474,0.587,1.4393735084605302e-13,cocultWTMac,Fbxl5
6.999428242859681e-18,0.27412316535842485,0.841,0.743,1.785834121883219e-13,cocultWTMac,Cotl1
7.549111317633597e-18,0.37879206157748024,0.903,0.867,1.926080261581036e-13,cocultWTMac,Ly6a
7.834031519915018e-18,0.2650127053948538,0.593,0.431,1.9987748019911178e-13,cocultWTMac,Lpcat2
8.240567317658543e-18,0.28332650949715266,0.854,0.743,2.1024983454274007e-13,cocultWTMac,Hacd4
1.0201038250390078e-17,0.2549186787226718,0.77,0.604,2.6026928992045245e-13,cocultWTMac,Ptprj
1.4189124336263515e-17,0.26778275562518417,0.959,0.936,3.620213183154273e-13,cocultWTMac,Bri3
1.467408953812746e-17,-0.5140407762940196,0.45,0.566,3.74394720475784e-13,cocultWTMac,Bnip3
1.494734044325451e-17,0.27591169669441595,0.801,0.683,3.813664440691956e-13,cocultWTMac,Irf8
1.556941594351091e-17,-0.6716177210281727,0.234,0.367,3.972380783827374e-13,cocultWTMac,Gm34084
2.917095914015668e-17,0.2559023670811803,0.479,0.333,7.442678515019576e-13,cocultWTMac,Dnmt3a
6.252418253643969e-17,-0.3686804258980174,0.567,0.658,1.5952419932347223e-12,cocultWTMac,Stk17b
1.0910504109532479e-16,-0.5452531180365745,0.541,0.643,2.7837060185061166e-12,cocultWTMac,Clec4n
1.1632560046131034e-16,0.27369591055818243,0.729,0.598,2.967931370169872e-12,cocultWTMac,Abracl
1.5059588370828967e-16,0.2861468046877671,0.858,0.787,3.842303376933303e-12,cocultWTMac,Cd68
1.5570870641642503e-16,0.27684639336519823,0.567,0.422,3.972751935508668e-12,cocultWTMac,Myof
1.9149193430161282e-16,-0.30298629304390534,0.895,0.91,4.885725211771349e-12,cocultWTMac,Pgam1
2.1900688571130496e-16,0.3278175979171174,0.593,0.435,5.587741682038235e-12,cocultWTMac,Rsad2
2.840208987998975e-16,0.44656693103762857,0.606,0.48,7.246509211980585e-12,cocultWTMac,Tmem176a
3.690305010113582e-16,0.2541387341576644,0.708,0.56,9.415444202803793e-12,cocultWTMac,Ncoa4
8.423057688650317e-16,-0.8038300375349254,0.781,0.768,2.149058938682242e-11,cocultWTMac,Ubb
1.0516353379907327e-15,-2.0285540968780875,0.017,0.111,2.6831424013495556e-11,cocultWTMac,S100a9
1.1577717628957904e-15,0.25477998958942627,0.431,0.287,2.95393887585232e-11,cocultWTMac,Mmp14
1.255037590212824e-15,0.26442084858855064,0.673,0.525,3.202102907668999e-11,cocultWTMac,Mef2c
1.466707099101033e-15,0.2738473640717866,0.232,0.129,3.742156492646376e-11,cocultWTMac,Axl
2.411947118082071e-15,-1.0848253774190244,0.037,0.138,6.153841877074596e-11,cocultWTMac,Arg1
3.222795486232459e-15,0.26140220662066604,0.391,0.257,8.222640403573495e-11,cocultWTMac,Gm1966
3.260221891076961e-15,0.3099884307697143,0.495,0.345,8.318130132893757e-11,cocultWTMac,Slc40a1
3.776974393431939e-15,-0.38221818271473146,0.207,0.336,9.636572467402249e-11,cocultWTMac,Plaur
4.178502973835827e-15,-0.28343051659414087,0.923,0.925,1.066103248744473e-10,cocultWTMac,Rpl27a
4.4313967217737624e-15,0.4337146260503837,0.65,0.507,1.1306265595933578e-10,cocultWTMac,C1qa
4.67644372820925e-15,0.2534394256485506,0.694,0.54,1.193147852815308e-10,cocultWTMac,Nrp1
4.717023581554773e-15,0.25310293150832286,0.753,0.61,1.2035013965978848e-10,cocultWTMac,Tmcc1
4.9329963492524014e-15,-0.35965678358687647,0.78,0.803,1.2586046885482577e-10,cocultWTMac,Ifngr1
7.290027841592798e-15,0.287140127883017,0.664,0.532,1.8599777035039864e-10,cocultWTMac,Txnrd1
7.612615575614973e-15,-0.40296915440932235,0.964,0.965,1.942282737962404e-10,cocultWTMac,Ifitm2
1.1363488521800523e-14,0.2694170118273531,0.724,0.594,2.8992804614521856e-10,cocultWTMac,Abcg1
1.1868535173505366e-14,-0.34870234643391296,0.171,0.294,3.028138064168159e-10,cocultWTMac,Cenpa
1.6189075532837106e-14,-0.27434027999603483,0.957,0.955,4.1304807314480593e-10,cocultWTMac,Arpc3
5.952232398144692e-14,0.35726632967172733,0.602,0.48,1.5186525740626368e-9,cocultWTMac,Rnf128
6.081389864172721e-14,-0.30973052202998463,0.788,0.813,1.5516058099450282e-9,cocultWTMac,Tubb5
9.982010619759116e-14,0.26098718037563273,0.957,0.902,2.5468101895253406e-9,cocultWTMac,Selenop
1.794473210601243e-13,0.28349953510479575,0.718,0.606,4.578418949528012e-9,cocultWTMac,Idh1
2.0337072258006627e-13,0.2794422656483897,0.825,0.738,5.188800615907811e-9,cocultWTMac,Calr
2.2082302733610632e-13,0.2560793236761738,0.744,0.638,5.6340787194534166e-9,cocultWTMac,Akap13
2.541788106847276e-13,-0.37449952657489793,0.1,0.206,6.4851181758101406e-9,cocultWTMac,Ankrd37
2.825832947805143e-13,-0.32150042705322224,0.59,0.653,7.209830183030042e-9,cocultWTMac,Nus1
2.914347132422251e-13,0.2714222565587143,0.752,0.643,7.435665273662131e-9,cocultWTMac,Gm21188
3.169089173546303e-13,0.32778361020179114,0.515,0.388,8.085614117386038e-9,cocultWTMac,Hexb
4.1106106930489575e-13,-0.31549686410545275,0.533,0.619,1.048781212224511e-8,cocultWTMac,Ube2i
5.174218457445508e-13,-0.2613866124349795,0.945,0.945,1.320150097232647e-8,cocultWTMac,Rpl7a
5.788803878288101e-13,-0.3596811955038359,0.893,0.891,1.4769554215064262e-8,cocultWTMac,Mif
9.338084149422656e-13,0.2958045188230791,0.406,0.285,2.3825187898836966e-8,cocultWTMac,Ifi213
1.0970741956971249e-12,-0.3136730579933241,0.242,0.359,2.7990751029016443e-8,cocultWTMac,Fosl2
1.1147973143843977e-12,-0.4060453228660653,0.143,0.249,2.8442938679203525e-8,cocultWTMac,Fcor
1.1493963831658806e-12,0.25547064636611005,0.66,0.527,2.9325699320094278e-8,cocultWTMac,Ddx60
1.325123889169828e-12,-0.3237044453825715,0.525,0.604,3.380921090827899e-8,cocultWTMac,Eid1
1.5527379187214133e-12,0.2516698075700692,0.86,0.749,3.961655525825814e-8,cocultWTMac,C1qc
2.5076221942887062e-12,-0.29751065267237786,0.975,0.977,6.397947266508205e-8,cocultWTMac,Eif1
2.5527448733949714e-12,-0.3348504206020946,0.397,0.496,6.51307326997993e-8,cocultWTMac,Tspan3
3.4896133844259574e-12,-0.43769744462799043,0.921,0.914,8.903399589024388e-8,cocultWTMac,Vim
3.845197768444509e-12,0.25826788229761033,0.555,0.436,9.81063758640932e-8,cocultWTMac,Slc31a2
5.0753787318066994e-12,0.25052324474512466,0.666,0.535,1.2949321296331613e-7,cocultWTMac,Fcgr1
6.481378475703328e-12,-0.3172115145552994,0.447,0.551,1.653658904290947e-7,cocultWTMac,Slc16a3
7.036467476241335e-12,0.26862838858008875,0.447,0.327,1.7952843118882142e-7,cocultWTMac,Il18bp
7.213520389985845e-12,-1.1704285368774485,0.796,0.822,1.8404575923009886e-7,cocultWTMac,Pf4
9.761945258203826e-12,-0.6460325216794529,0.833,0.793,2.490662713178124e-7,cocultWTMac,Mir6236
7.281934881722673e-11,-0.36459767797201614,0.295,0.4,1.8579128657227228e-6,cocultWTMac,Gda
7.676062722032206e-11,-0.3920013764689422,0.387,0.472,1.958470642899297e-6,cocultWTMac,Stap1
8.232846765674173e-11,0.5515196759543495,0.307,0.209,2.1005285237941085e-6,cocultWTMac,Ly6c2
8.9276488297589e-11,-0.5666338244957858,0.952,0.948,2.2778003224246855e-6,cocultWTMac,Neat1
9.006133365618594e-11,-0.3526001066714699,0.449,0.517,2.297824866903928e-6,cocultWTMac,Rras
1.1663215836559525e-10,0.27764565114039685,0.841,0.755,2.9757528885397973e-6,cocultWTMac,C3
1.172744100071036e-10,-0.2695530292493844,0.653,0.708,2.992139296921241e-6,cocultWTMac,Anxa1
1.427125099103778e-10,0.25358317894943183,0.736,0.658,3.6411669778533793e-6,cocultWTMac,Gas7
1.8179443698476746e-10,-0.2893736320799445,0.314,0.414,4.6383032652293575e-6,cocultWTMac,Creb5
2.0268814302018953e-10,-0.2787523425083682,0.951,0.954,5.171385281017116e-6,cocultWTMac,Rplp0
