"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.76220817428124e-27,0.349575708376671,0.955,0.838,3.30942695130017e-23,"Fib_CD34-","Tspan4"
3.09947136951239e-30,0.34826874267995,0.974,0.826,5.82080723194427e-26,"Fib_CD34-","Comt"
7.14206479910549e-43,0.348267965992689,0.616,0.24,1.34127976927201e-38,"Fib_CD34-","Inhba"
1.31340411282907e-33,0.348235142109316,0.935,0.735,2.46657292389299e-29,"Fib_CD34-","Psmd2"
4.50714069076478e-37,0.347972381950344,0.775,0.443,8.46441021725626e-33,"Fib_CD34-","Rtl8b"
1.89427651137504e-33,0.347575870283558,0.967,0.833,3.55745128836232e-29,"Fib_CD34-","Cdc26"
1.15981645878981e-29,0.347150237582808,0.85,0.586,2.17813530960726e-25,"Fib_CD34-","Shisa4"
1.47126114560796e-31,0.346895463981863,0.838,0.503,2.76302843145174e-27,"Fib_CD34-","Mme"
2.99377180863757e-32,0.346664339412609,0.617,0.303,5.62230345662135e-28,"Fib_CD34-","Hk2"
6.96283643706187e-46,0.346173826248116,0.62,0.235,1.30762068288022e-41,"Fib_CD34-","Hoxa11"
3.76862791935492e-44,0.346113603836726,0.724,0.329,7.07748323254854e-40,"Fib_CD34-","Mtor"
1.90198779714458e-33,0.346035263170782,0.899,0.635,3.57193308303753e-29,"Fib_CD34-","Sec11c"
8.82540033409363e-34,0.345418650301995,0.792,0.471,1.65741018274278e-29,"Fib_CD34-","Asph"
1.90786865672852e-30,0.344924921657358,0.995,0.963,3.58297733733617e-26,"Fib_CD34-","Fbln2"
1.63116297497208e-37,0.344634171483857,0.997,0.973,3.06332406699756e-33,"Fib_CD34-","Tmem50a"
1.08473403793719e-31,0.344088366864025,0.855,0.558,2.03713052324605e-27,"Fib_CD34-","Krt10"
4.6515832949614e-38,0.34394137834823,0.715,0.355,8.73567342793751e-34,"Fib_CD34-","Rab4a"
1.92808531261718e-41,0.343763424164508,0.694,0.325,3.62094421709507e-37,"Fib_CD34-","Thap12"
4.43411038919021e-50,0.343588721356213,1,1,8.32725931089921e-46,"Fib_CD34-","Ppib"
1.20835948683056e-32,0.343232938046267,0.968,0.886,2.26929911626778e-28,"Fib_CD34-","Derl1"
1.66837182357461e-33,0.343227383019181,0.944,0.732,3.13320228467311e-29,"Fib_CD34-","Vma21"
2.07610128456715e-24,0.342890763511178,0.954,0.753,3.8989182124171e-20,"Fib_CD34-","Hspg2"
2.01539390370353e-34,0.34140599538135,0.909,0.635,3.78490975115523e-30,"Fib_CD34-","Tax1bp3"
3.33435484370531e-54,0.340923553513211,0.602,0.19,6.26191839647857e-50,"Fib_CD34-","Gmppb"
5.76571760994782e-66,0.34077107096563,0.469,0.065,1.0828017671482e-61,"Fib_CD34-","G430095P16Rik"
5.11307351318213e-25,0.340717924657925,0.759,0.47,9.60235205775604e-21,"Fib_CD34-","Trim30a"
3.30668617895818e-34,0.340555332945628,0.809,0.489,6.20995664408347e-30,"Fib_CD34-","Tomm40"
9.12895389400517e-35,0.340445345248517,0.914,0.664,1.71441754129417e-30,"Fib_CD34-","Nudt2"
1.31627812074334e-32,0.340286867534565,0.904,0.683,2.47197031075599e-28,"Fib_CD34-","Adprh"
2.741366667333e-29,0.340195897216818,0.963,0.806,5.14828660125136e-25,"Fib_CD34-","Ssr3"
3.65325718597044e-56,0.339848329535765,0.583,0.166,6.86081699525248e-52,"Fib_CD34-","Slc25a24"
2.30551180661551e-67,0.339385701850408,0.458,0.056,4.32975117282393e-63,"Fib_CD34-","Tmem37"
1.74081579829309e-34,0.339385498798286,0.987,0.914,3.26925206919443e-30,"Fib_CD34-","Mrps21"
2.97764704267375e-31,0.338545982923587,0.949,0.817,5.59202114614131e-27,"Fib_CD34-","Ube2v2"
2.20803144970467e-30,0.338270579334635,0.855,0.584,4.14668306254537e-26,"Fib_CD34-","Bag5"
1.19813622457188e-35,0.338103996622069,0.439,0.139,2.25009982974598e-31,"Fib_CD34-","Fdps"
3.14107991596419e-41,0.33691059487537,0.617,0.247,5.89894808218075e-37,"Fib_CD34-","Hlx"
6.24394733145968e-40,0.33690087521545,0.765,0.379,1.17261330884813e-35,"Fib_CD34-","Mcub"
2.89510119845799e-26,0.336872322606941,0.784,0.499,5.4370000507041e-22,"Fib_CD34-","Oaf"
1.97110469925538e-30,0.336220656372081,0.833,0.562,3.7017346252016e-26,"Fib_CD34-","Apol9b"
1.78258720047947e-29,0.335470753219202,0.996,0.948,3.34769876250045e-25,"Fib_CD34-","Sra1"
5.75492185162756e-20,0.335238459643997,0.967,0.856,1.08077432373566e-15,"Fib_CD34-","Susd6"
8.12707124595424e-31,0.334674625666982,0.905,0.683,1.52626397999021e-26,"Fib_CD34-","Ncbp2"
4.74216075376334e-69,0.334457236764396,0.431,0.038,8.90577789556756e-65,"Fib_CD34-","Hspb7"
1.3987395396146e-20,0.33429588088506,0.96,0.897,2.62683285539622e-16,"Fib_CD34-","Marcksl1"
1.90407329819116e-29,0.333942244048254,0.995,0.985,3.575849654003e-25,"Fib_CD34-","Prdx5"
9.13376493848486e-45,0.333456463588362,0.999,0.993,1.71532105544746e-40,"Fib_CD34-","D8Ertd738e"
2.09032575586221e-35,0.33329018344704,0.982,0.918,3.92563176950923e-31,"Fib_CD34-","Ube2d2a"
3.65507540321601e-33,0.332819221712212,0.924,0.668,6.86423160723966e-29,"Fib_CD34-","Idh3g"
3.03397339061158e-30,0.332587015862345,0.746,0.455,5.69780202756854e-26,"Fib_CD34-","Ak1"
1.21420639127782e-26,0.332026236957173,0.999,0.997,2.28027960281974e-22,"Fib_CD34-","Cyb5a"
3.41719654862915e-39,0.330524484463895,0.688,0.312,6.41749511832554e-35,"Fib_CD34-","Gla"
1.77350499654567e-58,0.330265785985027,0.999,1,3.33064238351277e-54,"Fib_CD34-","Sumo2"
1.24308312481847e-31,0.330176762263157,0.986,0.91,2.33451010840909e-27,"Fib_CD34-","Phf5a"
4.25803030328957e-27,0.329562366683029,0.879,0.64,7.9965809095778e-23,"Fib_CD34-","Mbnl1"
8.06280192090993e-35,0.328998662918586,0.896,0.626,1.51419420074689e-30,"Fib_CD34-","Rpp25l"
1.05106911937283e-39,0.328468817155973,0.733,0.367,1.97390780618218e-35,"Fib_CD34-","Setd3"
1.05082674335643e-49,0.328466073821721,0.616,0.204,1.97345262402338e-45,"Fib_CD34-","Hspa1b"
9.08994067841819e-31,0.328382547278925,0.868,0.601,1.70709085940694e-26,"Fib_CD34-","Pls3"
2.20311419499675e-39,0.328301312157541,0.732,0.355,4.13744845820389e-35,"Fib_CD34-","Cdc42se1"
1.19302444856102e-54,0.328214080586015,0.564,0.148,2.2404999143976e-50,"Fib_CD34-","H6pd"
1.02859293355971e-27,0.32774970484596,0.999,0.995,1.93169752922513e-23,"Fib_CD34-","Ctsb"
4.52102793775136e-62,0.327652157669172,0.381,0.027,8.49049046709706e-58,"Fib_CD34-","Csta2"
1.54691619995361e-47,0.327288270345689,0.528,0.155,2.90510862351288e-43,"Fib_CD34-","Gm4117"
3.8831389699684e-42,0.327069114004968,0.999,0.995,7.29253498560066e-38,"Fib_CD34-","Ybx1"
1.02347945800697e-28,0.32691692002941,0.995,0.971,1.92209442213709e-24,"Fib_CD34-","Tmed3"
2.36417427167269e-39,0.326540254543153,0.67,0.303,4.43991928220131e-35,"Fib_CD34-","Inpp5f"
1.10164425953179e-24,0.326363176280131,0.859,0.643,2.0688879194007e-20,"Fib_CD34-","Rnase4"
3.48699612259783e-31,0.325187795602927,0.861,0.59,6.54857871823873e-27,"Fib_CD34-","Mia2"
3.74334500931968e-38,0.325102695140451,0.721,0.349,7.03000192750236e-34,"Fib_CD34-","Msantd3"
2.38429772737909e-44,0.324600427799328,0.716,0.315,4.47771113201793e-40,"Fib_CD34-","Rnf113a2"
7.0791083513802e-14,0.324089392544041,0.105,0.014,1.3294565483892e-09,"Fib_CD34-","Igfbp2"
1.89378123938214e-32,0.323786121866077,0.973,0.837,3.55652116755966e-28,"Fib_CD34-","Pdcd10"
6.61624155705662e-65,0.323046344094641,0.371,0.018,1.24253016441523e-60,"Fib_CD34-","H4c8"
3.38027761916004e-30,0.323041377308142,0.827,0.539,6.34816136878255e-26,"Fib_CD34-","Agpat2"
8.74944585904859e-35,0.322838187294656,0.999,0.969,1.64314593232933e-30,"Fib_CD34-","Arpc1a"
3.5630206798508e-30,0.322616250998591,0.945,0.697,6.69135283675979e-26,"Fib_CD34-","Ap2m1"
6.74232521394898e-29,0.322517230693877,0.976,0.837,1.26620867517962e-24,"Fib_CD34-","Trir"
2.26090264080674e-44,0.322019597315638,0.42,0.098,4.24597515943505e-40,"Fib_CD34-","Enho"
8.35584915904343e-29,0.32082780159958,0.997,0.974,1.56922847206836e-24,"Fib_CD34-","Ptms"
3.20474043300655e-32,0.319292681179978,0.949,0.75,6.01850253318629e-28,"Fib_CD34-","Sdcbp"
6.98283290231733e-26,0.319119314794797,0.902,0.679,1.31137601905519e-21,"Fib_CD34-","Pcbd2"
3.97411587615209e-25,0.319105174310025,0.823,0.55,7.46338961541363e-21,"Fib_CD34-","Naa50"
4.27751016418891e-34,0.318841104127205,0.847,0.538,8.03316408834677e-30,"Fib_CD34-","Mrps11"
3.19082665188499e-26,0.318768993367157,0.987,0.944,5.99237245224e-22,"Fib_CD34-","Eif3c"
8.07295052995508e-46,0.318705294957394,0.508,0.145,1.51610010952556e-41,"Fib_CD34-","Vgll3"
5.16949000443702e-28,0.318464978129226,0.851,0.576,9.70830222833273e-24,"Fib_CD34-","Lrrc58"
1.99810000927421e-25,0.318459783429038,0.929,0.734,3.75243181741697e-21,"Fib_CD34-","Etf1"
5.26748251717356e-27,0.318309381502285,0.95,0.792,9.89233216725195e-23,"Fib_CD34-","Leprot"
7.05954600288997e-29,0.318302997288236,0.883,0.588,1.32578273934274e-24,"Fib_CD34-","Slc48a1"
2.12982618887201e-61,0.317798342886663,0.53,0.111,3.99981358270164e-57,"Fib_CD34-","5033428I22Rik"
8.72654144312036e-74,0.317697629891369,0.404,0.015,1.638844483018e-69,"Fib_CD34-","Prune2"
5.87707723014757e-36,0.316800669001926,0.733,0.363,1.10371510382171e-31,"Fib_CD34-","Pgd"
7.93457306705767e-37,0.31676018645356,0.682,0.321,1.49011282199343e-32,"Fib_CD34-","Nubp1"
2.82623109596186e-29,0.316585824756697,0.996,0.981,5.30766199821637e-25,"Fib_CD34-","Arpc2"
1.07885630146068e-36,0.315722307760178,0.729,0.355,2.02609213414316e-32,"Fib_CD34-","Mpzl1"
5.30440180539483e-34,0.315557533078932,0.757,0.421,9.96166659053149e-30,"Fib_CD34-","Ppt1"
2.19303596221185e-28,0.315310332610436,0.978,0.935,4.11852153703384e-24,"Fib_CD34-","Rab34"
3.2716463418853e-50,0.315282508458253,0.999,1,6.14415183006059e-46,"Fib_CD34-","Ppia"
4.51812491058024e-34,0.314940446105531,0.795,0.45,8.48503858206969e-30,"Fib_CD34-","Gm30025"
2.90934945729995e-47,0.314906752238065,0.584,0.192,5.4637582808093e-43,"Fib_CD34-","Vegfc"
3.54891003555977e-29,0.314707044983941,0.863,0.594,6.66485304678125e-25,"Fib_CD34-","Impad1"
4.20404837745643e-27,0.314442104903019,0.904,0.694,7.89520285286317e-23,"Fib_CD34-","Krcc1"
1.98129433727304e-21,0.313252096574912,0.919,0.73,3.72087076539877e-17,"Fib_CD34-","Cdc42ep5"
4.39658990044227e-30,0.313097860694824,0.899,0.644,8.25679583303059e-26,"Fib_CD34-","Ube2w"
1.61401896959881e-25,0.31307869796566,0.97,0.826,3.03112762490657e-21,"Fib_CD34-","Snhg3"
3.16902737742873e-32,0.313035449445534,0.958,0.819,5.95143341481116e-28,"Fib_CD34-","Rnf11"
1.50010239342814e-32,0.312791115484608,0.987,0.899,2.81719229485804e-28,"Fib_CD34-","Sec11a"
6.22319579090894e-31,0.312713017626387,0.983,0.912,1.1687161695327e-26,"Fib_CD34-","Ndufs6"
8.27328338596142e-34,0.312708734423736,0.764,0.439,1.55372261988355e-29,"Fib_CD34-","Ddx52"
2.12405272919448e-28,0.312662334668815,0.78,0.473,3.98897102542724e-24,"Fib_CD34-","B4galt1"
6.70809188998223e-27,0.312467661630949,0.875,0.654,1.25977965693866e-22,"Fib_CD34-","Zbtb8os"
1.10292703023888e-27,0.311347784629907,1,0.992,2.07129696278861e-23,"Fib_CD34-","Lamp1"
2.31593612708976e-28,0.311149502274963,0.988,0.925,4.34932804667457e-24,"Fib_CD34-","Ndufb5"
1.01334002692712e-33,0.311125325054244,0.766,0.423,1.90305257056913e-29,"Fib_CD34-","Ubl4a"
2.03571351321445e-31,0.310633606051722,0.922,0.671,3.82306997781673e-27,"Fib_CD34-","Nr2f6"
4.41154738686825e-30,0.310388972309791,0.928,0.707,8.28488599253858e-26,"Fib_CD34-","Ywhaz"
6.97174209250665e-25,0.31025006774842,0.959,0.81,1.30929316497275e-20,"Fib_CD34-","Twist2"
5.45264879954448e-37,0.310069695050543,0.724,0.376,1.02400744455445e-32,"Fib_CD34-","Cap1"
9.4738183885757e-35,0.308932725063449,0.997,0.986,1.77918309337452e-30,"Fib_CD34-","Gtf2h5"
1.62610724415891e-23,0.308929499992152,0.995,0.957,3.05382940453043e-19,"Fib_CD34-","Colec12"
9.68637164287908e-25,0.308913824324743,0.956,0.798,1.81910059453269e-20,"Fib_CD34-","Htatip2"
4.17452779519107e-25,0.308661266262783,0.922,0.723,7.83976319936883e-21,"Fib_CD34-","Atp6v1d"
3.32544242287405e-24,0.308018885357796,0.936,0.747,6.24518087015746e-20,"Fib_CD34-","Cdkn2b"
2.77743873069889e-45,0.307927310617554,1,1,5.21602993625252e-41,"Fib_CD34-","Oaz1"
4.98391854227901e-25,0.307636046954606,0.765,0.488,9.35979902239998e-21,"Fib_CD34-","Efemp1"
3.71789107485838e-27,0.307495078476308,0.858,0.603,6.98219943858403e-23,"Fib_CD34-","Elovl1"
1.59037012306535e-51,0.307289043005671,0.493,0.118,2.98671509111673e-47,"Fib_CD34-","Arrdc3"
3.31757011521503e-42,0.307231865313506,0.522,0.166,6.23039667637383e-38,"Fib_CD34-","Pxdc1"
2.09367649511911e-24,0.307064005369085,0.968,0.902,3.93192445783369e-20,"Fib_CD34-","Gsk3b"
7.16459691917217e-22,0.306733853443276,0.755,0.488,1.34551130142053e-17,"Fib_CD34-","Steap1"
5.67733411007323e-35,0.305538719516542,1,0.98,1.06620334587175e-30,"Fib_CD34-","Rhoa"
7.13725733133327e-27,0.305422761460709,0.954,0.802,1.34037692682439e-22,"Fib_CD34-","Ccdc107"
3.04463169310166e-24,0.305305217122939,0.842,0.601,5.71781831964491e-20,"Fib_CD34-","Tead1"
1.22477624385813e-27,0.305072769462823,0.929,0.717,2.30012978596557e-23,"Fib_CD34-","Scoc"
5.22939930799858e-24,0.304911600049715,0.827,0.548,9.82081190042134e-20,"Fib_CD34-","Cd248"
1.13372511482426e-31,0.30488306045938,0.999,0.989,2.12913576563995e-27,"Fib_CD34-","Gpx4"
1.31481213057977e-26,0.304616284353334,0.929,0.69,2.4692171812288e-22,"Fib_CD34-","Akirin2"
1.09574231565579e-43,0.304345364849543,0.343,0.05,2.05780406880158e-39,"Fib_CD34-","Pf4"
4.69916504104691e-35,0.304305504143567,0.528,0.196,8.82503194708609e-31,"Fib_CD34-","Slfn2"
9.65392792915391e-27,0.30376231735679,0.856,0.622,1.81300766509511e-22,"Fib_CD34-","Strn3"
1.77271570802395e-19,0.303679039515943,0.852,0.629,3.32916009966898e-15,"Fib_CD34-","Nid1"
9.9858937209207e-25,0.303366359656711,0.856,0.606,1.87535084078891e-20,"Fib_CD34-","Hectd1"
2.50281707470358e-27,0.303292080499348,0.926,0.697,4.70029046629333e-23,"Fib_CD34-","Mrpl32"
2.2379496164727e-27,0.303192296115878,0.915,0.709,4.20286937973573e-23,"Fib_CD34-","Tmed7"
2.12475076337312e-22,0.303098309159151,0.951,0.791,3.99028193361471e-18,"Fib_CD34-","Slc3a2"
6.99500791642306e-25,0.302966706139942,0.909,0.66,1.31366248670425e-20,"Fib_CD34-","Ebna1bp2"
2.55905530893798e-29,0.302804274011287,0.877,0.549,4.80590587018553e-25,"Fib_CD34-","Scfd1"
3.8895025998699e-27,0.301562125688785,0.955,0.81,7.30448588255566e-23,"Fib_CD34-","Mrps15"
4.26891388078129e-25,0.301393855719303,0.992,0.969,8.01702026810726e-21,"Fib_CD34-","Gsn"
1.72385165420625e-43,0.300398918177497,0.334,0.049,3.23739340659934e-39,"Fib_CD34-","Cbr2"
9.58141185130433e-39,0.300336438708759,0.668,0.281,1.79938914567495e-34,"Fib_CD34-","B4galnt1"
2.46383449818971e-26,0.299333334716503,0.75,0.47,4.62708118760027e-22,"Fib_CD34-","Atp6v1a"
7.81960917681121e-28,0.299101158990475,0.979,0.875,1.46852260340514e-23,"Fib_CD34-","Nudc"
1.85337828956509e-41,0.298902798276219,0.662,0.273,3.48064442780324e-37,"Fib_CD34-","Eid2"
1.39036585029137e-23,0.29805463627338,0.923,0.728,2.6111070668472e-19,"Fib_CD34-","Tulp4"
1.68681577403049e-32,0.297764559434153,0.746,0.401,3.16784002362925e-28,"Fib_CD34-","Senp5"
1.80682390610863e-25,0.297343803356181,0.961,0.819,3.393215295672e-21,"Fib_CD34-","Mcts1"
1.69666495688607e-62,0.297197780177666,0.457,0.067,3.18633678903204e-58,"Fib_CD34-","Cdr2"
1.05573759887404e-46,0.296981250867012,0.539,0.163,1.98267521068545e-42,"Fib_CD34-","Crem"
5.42581823068689e-25,0.296051040476052,0.429,0.175,1.018968663723e-20,"Fib_CD34-","Msmo1"
6.99311504014947e-38,0.296004035388661,1,1,1.31330700454007e-33,"Fib_CD34-","Arpc1b"
1.14943960090344e-30,0.295161652182677,0.99,0.947,2.15864757049667e-26,"Fib_CD34-","Bag1"
1.51019072772649e-22,0.294884809087826,0.959,0.812,2.83613818667035e-18,"Fib_CD34-","Dnajc21"
3.42030428297999e-29,0.294865523532389,0.854,0.564,6.42333144343642e-25,"Fib_CD34-","2010320M18Rik"
2.39765551079707e-43,0.294690568812714,0.566,0.193,4.5027970492769e-39,"Fib_CD34-","Gpr137b-ps"
1.22729756210886e-24,0.293898042898147,0.899,0.693,2.30486482164044e-20,"Fib_CD34-","Bcl7c"
3.83447733474549e-26,0.293094851607704,0.827,0.558,7.20114843465203e-22,"Fib_CD34-","Vps41"
2.49552528157656e-25,0.293071128998459,0.935,0.723,4.68659647880077e-21,"Fib_CD34-","Vti1b"
9.32817361055181e-18,0.293028647901071,0.866,0.64,1.75183100406163e-13,"Fib_CD34-","Plod2"
7.28411495294665e-73,0.292518133754385,0.404,0.019,1.36795678816338e-68,"Fib_CD34-","Ptger4"
6.91144149136285e-22,0.292046590762418,0.96,0.863,1.29796871207794e-17,"Fib_CD34-","Pten"
1.2556098869314e-26,0.291008888349425,0.947,0.747,2.35803536765717e-22,"Fib_CD34-","Med8"
1.62330645844039e-26,0.290921415583258,0.913,0.728,3.04856952895105e-22,"Fib_CD34-","Med29"
1.68017589431427e-26,0.290551307398182,0.991,0.925,3.1553703295222e-22,"Fib_CD34-","Sdhb"
9.06737113182927e-25,0.290544054803033,0.954,0.808,1.70285229855754e-20,"Fib_CD34-","Churc1"
1.74881489238813e-27,0.290249102664083,0.986,0.928,3.28427436790491e-23,"Fib_CD34-","Timm17a"
2.11712277240923e-27,0.290133354334111,0.759,0.444,3.97595656658454e-23,"Fib_CD34-","Haghl"
3.13749338720538e-27,0.288567337403115,0.996,0.943,5.8922125811717e-23,"Fib_CD34-","Dcun1d5"
2.57470195685935e-42,0.288298161463619,0.451,0.118,4.83529027498187e-38,"Fib_CD34-","Fxyd5"
2.24390558277434e-19,0.288167492915797,0.426,0.197,4.21405468445022e-15,"Fib_CD34-","Fos"
1.11906565962913e-31,0.288030832718478,0.665,0.325,2.1016053087835e-27,"Fib_CD34-","Tssc4"
7.20757735955288e-24,0.287937143120349,0.86,0.63,1.35358302812403e-19,"Fib_CD34-","Cdk7"
7.31698024895923e-44,0.28738349455783,0.591,0.204,1.37412889075454e-39,"Fib_CD34-","Polr2l"
6.90473248528898e-43,0.286961142927399,0.496,0.144,1.29670876073727e-38,"Fib_CD34-","Mtss2"
2.63575722118131e-24,0.286928755041913,0.866,0.606,4.9499520613785e-20,"Fib_CD34-","Man1a2"
7.62390609340637e-07,0.286441779017482,0.338,0.221,0.0143176956434172,"Fib_CD34-","Tnc"
2.2991475400919e-31,0.28539235312888,0.996,0.989,4.3177990802926e-27,"Fib_CD34-","Fis1"
6.29694492915047e-25,0.285065668337349,0.988,0.924,1.18256625769446e-20,"Fib_CD34-","Hnrnpa0"
1.03355140198164e-42,0.284929287950944,0.606,0.217,1.94100953292153e-38,"Fib_CD34-","Vasp"
5.43496204887352e-46,0.284718875667768,0.344,0.046,1.02068587277845e-41,"Fib_CD34-","A330076H08Rik"
1.70131975089037e-19,0.284382969761764,0.917,0.734,3.19507849217211e-15,"Fib_CD34-","Eif4g1"
5.66152993956336e-31,0.284269484491248,0.662,0.332,1.06323532265e-26,"Fib_CD34-","Sel1l"
1.58121441244997e-21,0.283875425538776,0.967,0.886,2.96952066658105e-17,"Fib_CD34-","Cltc"
1.33494177035922e-22,0.283520618198914,0.837,0.569,2.50702064473462e-18,"Fib_CD34-","Akr1b3"
6.29831916079859e-28,0.283151898582489,0.792,0.463,1.18282433839797e-23,"Fib_CD34-","Snhg9"
4.13855595297426e-35,0.283117225515743,0.628,0.276,7.77220807968566e-31,"Fib_CD34-","Tgfbr1"
4.74949993761602e-71,0.282749865360896,0.401,0.018,8.91956088284289e-67,"Fib_CD34-","Gpr149"
2.02740897877887e-48,0.282344846996804,0.493,0.126,3.80747406214672e-44,"Fib_CD34-","Gpr137b"
1.34624565766395e-25,0.282060729973068,0.875,0.621,2.5282493450929e-21,"Fib_CD34-","Slc25a11"
2.37239899042497e-41,0.282058558013129,0.633,0.243,4.45536530401809e-37,"Fib_CD34-","Evl"
2.13349932515824e-23,0.282039790297301,0.896,0.681,4.00671173264718e-19,"Fib_CD34-","Hmox2"
5.10708812691096e-27,0.281528919520254,0.997,0.997,9.59111150233878e-23,"Fib_CD34-","Tle5"
6.17395119200435e-24,0.281422115324476,0.886,0.64,1.15946803385842e-19,"Fib_CD34-","Wipi1"
1.67048586348049e-09,0.279984057592556,0.999,0.995,3.13717245161637e-05,"Fib_CD34-","Serpine2"
2.90279647703934e-26,0.279907621089392,0.865,0.573,5.45145178387987e-22,"Fib_CD34-","Itgb1bp1"
4.45422001102901e-28,0.279598725158655,0.804,0.503,8.36502518071248e-24,"Fib_CD34-","Ensa"
8.7635646190804e-36,0.279568145860592,0.584,0.238,1.6457974354633e-31,"Fib_CD34-","B330016D10Rik"
9.70165372916164e-24,0.279531757104576,0.959,0.783,1.82197057033656e-19,"Fib_CD34-","Mrps12"
4.56319988336392e-23,0.279369164100863,0.854,0.603,8.56968938095745e-19,"Fib_CD34-","Coq2"
1.47638346432183e-06,0.27850908169224,0.972,0.952,0.0277264814599641,"Fib_CD34-","Apod"
7.36182491454612e-27,0.277939808475159,0.743,0.431,1.38255071895176e-22,"Fib_CD34-","C1qtnf6"
6.5647512939792e-43,0.277930999363267,0.53,0.17,1.23286029300929e-38,"Fib_CD34-","Tob1"
1.98020341815932e-23,0.277844579289312,0.737,0.455,3.7188220193032e-19,"Fib_CD34-","Alas1"
1.60177432501564e-27,0.277764028857591,0.742,0.408,3.00813218237937e-23,"Fib_CD34-","Ten1"
2.17656180456773e-23,0.277659809595194,0.96,0.814,4.0875830689782e-19,"Fib_CD34-","Sap30l"
1.39477028826989e-23,0.277649313697308,0.816,0.548,2.61937860137085e-19,"Fib_CD34-","Nap1l4"
4.48788780268644e-40,0.277397903896205,0.558,0.193,8.42825329344514e-36,"Fib_CD34-","Hdac4"
1.75058197088743e-25,0.277259687313487,0.856,0.595,3.28759294132659e-21,"Fib_CD34-","Leprotl1"
6.93153443127719e-24,0.276849562621667,0.444,0.19,1.30174216619386e-19,"Fib_CD34-","Sqle"
7.16510039945864e-18,0.276800064182035,0.977,0.883,1.34560585501833e-13,"Fib_CD34-","Sec31a"
4.92819775483794e-24,0.276791858862885,0.795,0.512,9.25515538358566e-20,"Fib_CD34-","Prrc1"
2.49421482670352e-21,0.276789819811478,0.784,0.538,4.68413544454922e-17,"Fib_CD34-","Golim4"
2.17240366055601e-25,0.276707712547279,0.992,0.947,4.07977407452419e-21,"Fib_CD34-","Txndc17"
4.34116156500709e-23,0.276700113183129,0.852,0.595,8.15270141908332e-19,"Fib_CD34-","Sptlc2"
1.53293933373387e-15,0.276549625630162,0.924,0.77,2.87886006875221e-11,"Fib_CD34-","Phlda3"
5.94680396525372e-74,0.276509824144008,0.393,0.01,1.11680978467465e-69,"Fib_CD34-","Acvrl1"
5.40965721754466e-24,0.276253217243394,0.919,0.694,1.01593362545489e-19,"Fib_CD34-","Ccdc124"
6.98392035862833e-20,0.276127002297303,0.911,0.74,1.3115802433504e-15,"Fib_CD34-","Tmem30a"
1.25821802884293e-37,0.275930293706579,0.619,0.246,2.36293345816702e-33,"Fib_CD34-","Lysmd3"
6.19815060769323e-24,0.275439326304124,0.981,0.918,1.16401268412479e-19,"Fib_CD34-","Srsf9"
2.14314234865761e-23,0.275051440766118,0.833,0.557,4.024821330779e-19,"Fib_CD34-","Ufd1"
2.18394764036511e-23,0.274939086552589,0.914,0.717,4.10145366860568e-19,"Fib_CD34-","Gtf2b"
3.34832938645317e-27,0.274542776124904,0.716,0.385,6.28816258775905e-23,"Fib_CD34-","Actn1"
1.67091997325754e-21,0.274407770789499,0.965,0.829,3.13798770977766e-17,"Fib_CD34-","Ppdpf"
5.17150964476383e-35,0.274320109532679,0.608,0.254,9.71209511286647e-31,"Fib_CD34-","Trim30d"
6.7097920824418e-24,0.273911963982968,0.679,0.414,1.26009895308257e-19,"Fib_CD34-","Nab1"
2.92508007838647e-21,0.273574884832197,0.951,0.78,5.4933003872098e-17,"Fib_CD34-","Lhfp"
2.46574542557388e-27,0.273075069603106,0.768,0.466,4.63066990922774e-23,"Fib_CD34-","Btbd7"
4.10781239018612e-21,0.27300135417276,1,0.969,7.71447166876954e-17,"Fib_CD34-","Pkm"
1.80803610647942e-21,0.27298259084364,0.954,0.849,3.39549180796834e-17,"Fib_CD34-","2310039H08Rik"
9.01846795072383e-25,0.272956855119061,0.805,0.519,1.69366828114593e-20,"Fib_CD34-","Zfp560"
3.95537895422545e-25,0.272848855944927,0.904,0.713,7.42820167603539e-21,"Fib_CD34-","Fopnl"
1.08087164529547e-27,0.272735514975838,0.841,0.53,2.02987694986489e-23,"Fib_CD34-","Vps36"
1.94548423476472e-22,0.272715158775583,0.941,0.77,3.65361939288814e-18,"Fib_CD34-","Txndc12"
2.08054861866248e-33,0.272703572913753,0.216,0.015,3.90727030584813e-29,"Fib_CD34-","Apoc1"
2.65814387605024e-21,0.272420712949132,0.956,0.8,4.99199419922235e-17,"Fib_CD34-","Surf4"
1.08316902740311e-29,0.272203943045107,0.716,0.375,2.03419143346303e-25,"Fib_CD34-","Zfp580"
1.61526267255391e-23,0.272143240385445,0.882,0.668,3.03346329905625e-19,"Fib_CD34-","Trip6"
3.11872124837362e-29,0.271984878710861,1,1,5.85695850444566e-25,"Fib_CD34-","Cox6c"
2.1289184977565e-23,0.271048540531486,0.97,0.87,3.99810893878671e-19,"Fib_CD34-","Cope"
1.45337355094824e-30,0.27098847185171,0.701,0.364,2.72943552868079e-26,"Fib_CD34-","Cttn"
8.04584183953466e-20,0.270365853473087,0.959,0.818,1.51100909746461e-15,"Fib_CD34-","Nrn1"
3.28421939052544e-30,0.269985870289619,0.651,0.326,6.16776401540678e-26,"Fib_CD34-","Pdk3"
