logFC,logCPM,F,PValue,FDR,Nhood,SpatialFDR,curatedCLUST,curatedCLUST_fraction
5.217254617505761,10.80036115258635,44.375800756705075,2.2613041436173264e-5,3.4128942167557796e-4,39,3.615175370543616e-4,Stem (Stroma),0.7024793388429752
2.3648230029426354,10.659365155952976,19.27758123979563,8.688678760342315e-4,0.0029261459461483418,40,0.003252607777214862,Early Absorptive,0.5046728971962616
1.2183483025089328,10.186089883619355,3.7682982340422377,0.07595563633585964,0.11702049832462308,41,0.12875223932661017,Stem (Oncogene) 2,0.5540540540540541
0.22630699084590641,9.971466536554479,0.15311059450068276,0.7024034901339166,0.7561230458648233,42,0.7640588314260663,Secretory,1
-0.3627748376254628,10.341751865928611,0.45688051451066836,0.5120250318286648,0.5893110191697597,43,0.6054336292607697,Stem (Oncogene) 2,0.6987951807228916
0.9314903943950208,11.1879876018899,6.498194678911801,0.025416907745981997,0.04542714871266519,44,0.05047953647997591,Transit Amplifying,0.7716049382716049
-2.0487743638214484,9.595338603810221,6.779721495298587,0.023219861181968362,0.04235759333368217,45,0.04714448391079574,Late Absorptive,0.7391304347826086
-0.2097102873167783,10.026415433831641,0.09502369494768324,0.7632214383812194,0.8060445606920582,46,0.8122060563293115,Stem (Oncogene) 2,0.7538461538461538
2.165775836029587,10.72759806570314,8.894390564947813,0.011544645918749909,0.023463557166536596,47,0.026169094469584844,Early Absorptive,0.972972972972973
-1.073005516611925,10.422432298507822,3.484146484580471,0.0868169033052778,0.1303052968578295,48,0.14258540417595605,Late Absorptive,0.8522727272727273
3.4005768425657674,10.920783392168014,32.10811048303793,1.0844638833225974e-4,7.55760875159624e-4,49,8.201445060341416e-4,Stem (Stroma),1
1.1450813916829015,10.623638662601227,4.526931883083581,0.054999884764383715,0.08806464849307019,50,0.09722858998110595,Stem (Stroma),0.7281553398058253
4.63731631564918,10.259943319232931,25.977574302575587,2.588451769395805e-4,0.001278538298216716,51,0.0014044704694724935,Stem (Stroma),0.8987341772151899
-1.415296544544343,10.265326831547355,6.831139636953352,0.02280321315713471,0.04176318814171863,52,0.04649190589330799,Transit Amplifying,0.9743589743589743
-0.2647172080582854,10.603285917133716,0.21828871251852777,0.6487970083941383,0.7145534619475983,53,0.7253774864148558,Transit Amplifying,0.98
-0.9016759880814967,10.300632782926717,2.3240144136929746,0.15355137932586924,0.21210910872980243,54,0.22858451207798555,Transit Amplifying,0.9240506329113924
-0.6901611443519506,10.756692586224293,1.58480433078404,0.23223725747539908,0.305420521694833,55,0.322910335230523,Secretory,1
0.45957556495527185,10.28889573582131,0.6360761409481123,0.4405513118115527,0.5211665544528891,56,0.5378583754342754,Stem (Reserve),1
4.147336142911976,10.505100655479488,24.38001216361892,3.5345009575462146e-4,0.0015487195055914865,57,0.001709568946315541,Stem (Stroma),0.9795918367346939
2.709112961237768,10.825609489124464,17.10389133678138,0.0014094532729822707,0.004132030278707017,58,0.004625743197957663,Transit Amplifying,0.9672131147540983
-0.19697380380801408,10.641669545355454,0.12947916153455732,0.7252859689648388,0.7747156811354438,59,0.7816329164563376,Stem (Oncogene) 1,0.9903846153846154
6.1836308552799455,9.79017323819805,9.94855270952847,0.00928746672680126,0.019472195253743926,60,0.021721975615966813,Stem (Stroma),0.8596491228070176
4.070278432891393,11.555236652945592,48.68432776908114,1.5584761818135182e-5,3.024185924233375e-4,61,3.272210788172127e-4,Stem (Stroma),0.9061032863849765
0.9859760795855,11.133479953059373,6.243845245680895,0.02795028605813191,0.04909371365814118,62,0.05454010787637127,Transit Amplifying,0.6602564102564102
-1.4298457672741929,10.316522403877498,5.502638676095386,0.0371859116803092,0.06235909057500411,63,0.06912470289043735,Late Absorptive,0.7439024390243902
0.89780910015469,10.692662978771866,2.4953456453603584,0.14041712186079844,0.19663222391159918,64,0.21256987155263057,Transit Amplifying,0.4722222222222222
2.3002981961686273,10.38609891250702,11.307098973688218,0.0056080640138669435,0.012911220822885759,65,0.014478546422491575,Stem (Stroma),1
1.2651909399343826,9.664937073047344,2.926244857949921,0.11310184715215284,0.16343617983866057,66,0.17825624840341067,Stem (Oncogene) 1,0.574468085106383
0.48488149232100075,10.537579655326935,0.6579782973679634,0.43322025567106226,0.5139366934089021,67,0.530515527858159,Early Absorptive,0.9072164948453608
-0.34359369235332227,10.270536204680074,0.38304553556009313,0.5476374316550658,0.6216218757644549,68,0.6362427085601031,Early Absorptive,0.7692307692307693
-4.108946600478666,9.696614693549147,45.72816106374412,1.9551609704093558e-5,3.2679178405741214e-4,69,3.4494481898329706e-4,Late Absorptive,0.9183673469387755
-0.25876621418955614,10.858779512526002,0.26800231861424034,0.6141755364063157,0.6828827587600917,70,0.6950075907874388,Transit Amplifying,0.9836065573770492
8.011369839510207,11.027146396584538,44.18086375293901,3.817310852196101e-5,4.2042004655943547e-4,71,4.5242953424177334e-4,Stem (Stroma),0.6148648648648649
7.940704231784883,11.383791740127032,68.16345419782749,5.180559328282815e-6,2.1110779262752471e-4,72,2.251900864758704e-4,Stem (Stroma),0.9947916666666666
6.978088975520086,10.467994804885004,32.72826588687667,1.3408115336711155e-4,8.537198437046556e-4,73,9.308898355236689e-4,Stem (Stroma),1
-0.8173396180238782,10.763170098812097,2.4829517549149744,0.14131854409083824,0.19708459101482073,74,0.21256987155263057,Stem (Oncogene) 1,0.9298245614035088
6.15669935394039,11.578091748112731,104.31179439064144,3.099524876359576e-7,2.024324411194026e-4,75,2.1617086429902757e-4,Stem (Stroma),0.967741935483871
-0.45511584837788766,10.538042856339521,0.6685110812374745,0.42965937509672103,0.5112005703705513,76,0.527882521109329,Stem (Oncogene) 1,0.5416666666666666
0.4740443905265569,10.142787589125174,0.48744030330899735,0.4985053406214124,0.5762863157538314,77,0.5928598326622642,ER Stress,1
0.8323518286844411,10.841881270355735,2.4836252136162327,0.1412693760553164,0.19708459101482073,78,0.21256987155263057,Stem (Oncogene) 1,1
0.7719410473028242,10.060922424511759,1.7233214882698922,0.21369089232509353,0.2845720216420772,79,0.30252145223400345,Stem (Stroma),0.6716417910447762
-0.6451430329766256,10.184705418889138,1.0605964731009108,0.32358394734952756,0.399577147105856,80,0.41393624583385324,Transit Amplifying,0.918918918918919
-1.1648472216959773,10.431063851549684,3.516264227630649,0.08554556349405142,0.12887178234316432,81,0.14116422231249975,Stem (Oncogene) 1,0.9325842696629213
-0.9554070153001754,10.243242118193841,2.296355512486967,0.1558150745609445,0.21450892866075977,82,0.23082354821830955,Stem (Oncogene) 1,0.8289473684210527
0.8139785410181636,10.338340504003394,1.4623748412781212,0.25006098312358127,0.32349158927891863,83,0.34117808646630676,Early Absorptive,0.963855421686747
1.3781644694335533,11.109075749059226,6.646125276636945,0.02434539475792363,0.043994449507112544,84,0.048951796066233656,Transit Amplifying,0.9324324324324325
-0.08808219222182438,10.636544639335543,0.0377393254713135,0.849200400273639,0.8789562877637696,85,0.8817973408864497,Transit Amplifying,0.580952380952381
0.42973408197668017,10.865123800166433,0.47821842986147173,0.5025167327146538,0.5801007608533184,86,0.5967516367406603,Early Absorptive,0.8709677419354839
-4.9194279333874595,10.203718856269957,52.62126493087128,1.0653942823392652e-5,2.5413614828294936e-4,87,2.771070030340287e-4,Late Absorptive,1
-0.3180548772717138,10.827985149516167,0.4105891503531424,0.5338320354458774,0.6119171714323348,88,0.6271480134882861,Stem (Oncogene) 1,0.975
1.9307566502209033,11.286259090900113,23.01662799673962,4.45548584180677e-4,0.0018211884845366192,89,0.002010923309144572,Stem (Stroma),0.695906432748538
0.2094247165988338,10.496173849097966,0.13282488921225946,0.7219232471998582,0.7731503895767208,90,0.7809441450835998,Transit Amplifying,0.8247422680412371
2.3686866953826993,10.818442576713782,16.754163511442567,0.0014744992672701292,0.004261407456826792,91,0.0047665337673890125,Transit Amplifying,0.9754098360655737
4.172706205446772,10.331189175535554,30.414311977490932,1.3050561200873628e-4,8.374966439930714e-4,92,9.132480958831456e-4,Stem (Stroma),0.9880952380952381
4.866843714375711,11.355300879872212,66.92837433425724,3.1860780204927137e-6,2.024324411194026e-4,93,2.1617086429902757e-4,Stem (Stroma),1
8.20786822781154,11.461291555137823,88.88275186147273,1.4398382615214756e-6,2.024324411194026e-4,94,2.1617086429902757e-4,Stem (Stroma),0.9504950495049505
0.4540406932149729,10.711067739243093,0.4554714293501612,0.5126644326274351,0.5893110191697597,95,0.6054336292607697,Stem (Oncogene) 1,1
0.4185578189328152,10.013428648194036,0.2796753854806425,0.6066503553520713,0.6772877254958057,96,0.690421660581169,Stem (Oncogene) 1,1
7.776233463556238,10.951385639489935,69.51407196362523,4.234938526505893e-6,2.024324411194026e-4,97,2.1617086429902757e-4,Stem (Stroma),1
6.656499432843399,10.08151426271024,26.048946996352754,3.383601061119496e-4,0.001528330016773033,98,0.0016852035226154634,Stem (Stroma),1
0.7617871306418612,11.001399497587835,2.3037678139623545,0.15520430355517484,0.21402962334596867,99,0.2306090692932048,Late Absorptive,1
3.8179058605270164,10.553695956254877,21.937874696635046,5.426847094402038e-4,0.002096151839780882,100,0.002311998219053263,Stem (Stroma),0.5959595959595959
3.9172297859045098,10.608257111783086,22.98551178445031,4.4976888432282327e-4,0.0018236897548412983,101,0.0020156883302477188,Stem (Stroma),0.9904761904761905
3.04045919747813,10.566889419331895,27.330423517732456,2.0829972388236915e-4,0.00112695325046875,102,0.0012326403777358041,Stem (Stroma),0.7920792079207921
4.656945534484116,10.762563120820923,37.379303877697794,5.4477743007593636e-5,4.988692196762788e-4,103,5.332633672333562e-4,Stem (Stroma),0.925
-0.8904533569491737,10.398380449806515,2.660998801255996,0.12903379944789525,0.18257386553825458,104,0.1985796195670235,Transit Amplifying,0.6179775280898876
4.239133545865534,10.845395941803199,29.049408991800764,1.6833694273336313e-4,9.870115707028126e-4,105,0.0010790811966867576,Stem (Stroma),0.734375
-2.9455747189972823,9.931718803580642,18.732676503218077,0.0010038785140197009,0.00314354908403414,106,0.0035120418718975334,Late Absorptive,0.6166666666666667
3.09801232740088,10.742219254345448,25.006946165968046,3.181555247814825e-4,0.0014649534050672783,107,0.0016105889058562809,Stem (Stroma),0.9396551724137931
-0.6645616163612154,10.603239960499904,1.3966563668169367,0.2603926291846516,0.3342047130480174,108,0.35169942147299765,Late Absorptive,1
1.872452823485621,10.813863061349416,10.891693907099361,0.00641493298529949,0.014522695508386346,109,0.016221862860821803,Transit Amplifying,0.6935483870967742
0.653355843382209,11.166458296386255,1.967407020634448,0.18630358673630312,0.25097094742163145,110,0.26810285191774513,Transit Amplifying,0.9096774193548387
4.1276871253533125,10.844644564006206,21.121838368332064,6.308678879148714e-4,0.002287250113198753,111,0.00252062467112107,Stem (Stroma),0.6384615384615384
3.8860553678668333,11.443819480898492,48.29531690805104,1.620367647940053e-5,3.0711619373747514e-4,112,3.3153504584276225e-4,Stem (Stroma),0.9948717948717949
3.047119084208134,10.605151320399832,20.231264259601065,7.198272598166961e-4,0.0025287035204767556,113,0.0027941906690311428,Stem (Stroma),1
2.2345774476745968,10.717789610449026,12.61337892486922,0.004043068270086359,0.009748818461894624,114,0.010901251764466754,Early Absorptive,0.9099099099099099
0.5958297228694059,11.03654959929395,0.815284241972619,0.3844991190026622,0.4628756011627322,115,0.47845224083075266,Stem (Oncogene) 2,0.4676258992805755
1.8287746758991392,10.300988208982385,5.5466163023732715,0.03656105963883717,0.06169205715455962,116,0.0684494187008259,Early Absorptive,1
-3.345155523383568,9.820231880376744,33.88924810651315,8.023383138473222e-5,6.111268465285679e-4,117,6.561453817839132e-4,Late Absorptive,0.9245283018867925
-1.20928041068908,10.065599951032558,2.5760560195806375,0.13472020484148126,0.189960150425272,118,0.20652406507937446,Late Absorptive,0.9411764705882353
-1.6251919966856612,10.037882642261453,7.447864932184325,0.018274539129345454,0.03479847988415081,119,0.038696412637063485,Late Absorptive,0.8507462686567164
-1.8423664199849454,9.89939828106537,10.155363063332521,0.007858334874850883,0.017096182641054218,120,0.019093747948392442,Early Absorptive,0.8275862068965517
1.8221165003625928,10.503386721532616,8.168169029321065,0.014409040087385423,0.02892455091433281,121,0.03225428462791428,Transit Amplifying,0.8229166666666666
4.273306366477841,10.845869427906942,31.74263672003589,1.1410317891389417e-4,7.615370000810704e-4,122,8.272834999929744e-4,Stem (Stroma),1
3.3827013849349017,10.469677352022114,20.12948731845055,7.440916890617103e-4,0.0025820405180427995,123,0.0028577516832388643,Stem (Stroma),0.967741935483871
1.3143216231972843,10.592292453120583,5.161562247434824,0.04249167396775544,0.07010266049336171,124,0.07761150507678881,Early Absorptive,0.9900990099009901
-2.152115925404147,9.631687609880615,13.249190838356498,0.003440278274409069,0.00844526142663672,125,0.009451113406137142,Early Absorptive,0.5869565217391305
2.8721000120896503,11.164841694580415,39.098669819352196,4.238749995024461e-5,4.486469150577838e-4,126,4.845573241560949e-4,Stem (Stroma),0.9050632911392406
-2.703773937716121,9.751575149492306,13.979328261135347,0.002873665492895126,0.007273408002203502,127,0.008146633715243073,Late Absorptive,0.98
7.741710621960787,10.760542525634994,51.232094618519476,1.9590874191085688e-5,3.2679178405741214e-4,128,3.4494481898329706e-4,Stem (Stroma),1
1.948151612119857,10.304416038234667,9.57296630389001,0.009294090740744033,0.019472195253743926,129,0.021721975615966813,Early Absorptive,0.9135802469135802
2.745738134212946,9.868562014946464,10.174548205738521,0.007866341706006542,0.017096182641054218,130,0.019093747948392442,Stem (Stroma),0.6551724137931034
-1.4917826165299248,10.20525980212827,6.358494163637108,0.026996582725201997,0.0476238418204321,131,0.05294117331824579,Late Absorptive,0.9333333333333333
-1.5023277846124212,10.224573657486047,5.635335344066098,0.03533826412073635,0.060001427621666936,132,0.06655273726157304,Transit Amplifying,0.8571428571428571
-0.24908199368424472,10.489654665108405,0.19352500085554572,0.6678926693616523,0.7296682647851831,133,0.7404531850826895,Transit Amplifying,0.6304347826086957
-0.6334167239113044,10.12687151318747,0.9505657889513318,0.34900396593216354,0.4270844327848548,134,0.44226795399711977,Late Absorptive,0.6805555555555556
2.576218389050776,11.093078260330484,27.76736038726552,2.0448565556069356e-4,0.0011220673882961702,135,0.0012311912161047935,Stem (Stroma),0.9866666666666667
3.3991121476753423,11.03171064009873,44.19034161169965,2.3075085873939482e-5,3.419308179501941e-4,136,3.6370350435032794e-4,Stem (Stroma),0.8827586206896552
-1.1684228308878997,10.322522544423402,2.6658786133501144,0.1287163277035326,0.1824414036145723,137,0.19842122894859468,Stem (Oncogene) 1,0.5061728395061729
0.9859851786366238,10.279845792404783,2.7008390089066454,0.12608494232459894,0.17964899999046877,138,0.19566915876669205,Stem (Oncogene) 1,0.6075949367088608
1.7211196602396692,10.939796926321621,10.929608944676218,0.006347414789061117,0.014409869228648496,139,0.016088674551732327,Transit Amplifying,0.8484848484848485
2.8831274528386834,11.540451742009575,56.77899662354512,6.687797064659273e-6,2.4775248216805945e-4,140,2.6689918370190825e-4,Transit Amplifying,0.5550239234449761
-3.0018428408063285,10.19186399599561,13.844595205279793,0.0029694476813547413,0.007469444013284303,141,0.008357538212545187,Late Absorptive,0.9861111111111112
3.8541548700923287,10.794416847386621,35.15713651045447,7.211818401201698e-5,5.819437620771667e-4,142,6.267053168670738e-4,Stem (Stroma),0.9262295081967213
3.8007451470772193,11.28719696508187,58.942958689763444,5.7205243552860795e-6,2.2201082616943595e-4,143,2.3782120353795042e-4,Stem (Stroma),0.96
1.751093639566017,10.134970154756042,6.300595724061515,0.027570997609388276,0.04853210162343725,144,0.05395782930275446,Early Absorptive,0.9295774647887324
-2.2403455371862426,10.216316902673382,14.535368741698624,0.002514859244276666,0.006569263731043214,145,0.00736841393809654,Transit Amplifying,0.972972972972973
0.08467556329056176,10.132217732577354,0.01665037417348798,0.8994870038436884,0.9198016413207103,146,0.9226493040181921,Stem (Oncogene) 2,0.8428571428571429
0.1345460727734648,10.194897147095435,0.051914034338679096,0.8236385048979495,0.8594947266220601,147,0.8636285172695886,Early Absorptive,0.5135135135135135
4.568935205385454,11.341319025042912,53.844923987695694,9.511623554871418e-6,2.5413614828294936e-4,148,2.771070030340287e-4,Stem (Stroma),1
-0.7411972465345762,10.261574321271414,1.2064048211372123,0.2938001079388325,0.3695171110650439,149,0.38592843322345766,Stem (Oncogene) 2,0.8717948717948718
-3.5754719011917637,10.239559569098898,27.076326551624724,2.2771150788997066e-4,0.0011672004964171452,150,0.0012784529500543275,Late Absorptive,0.96
5.072667329434052,10.6895365311469,39.88856959530562,3.7641653776744555e-5,4.2042004655943547e-4,151,4.5242953424177334e-4,Stem (Stroma),1
-2.02900261248005,9.876388228937142,10.821175974553839,0.006542771266851205,0.014693956950466961,152,0.01643081303021708,Late Absorptive,0.896551724137931
-4.871824695734851,10.187982992554709,61.463104130964275,4.470900540060425e-6,2.024324411194026e-4,153,2.1617086429902757e-4,Late Absorptive,0.9444444444444444
1.9584797591764282,11.17997256288869,16.970133756344293,0.0014505868894728385,0.004229920651052371,154,0.004737945870350439,Stem (Stroma),0.6265822784810127
-0.2701152669086417,10.707775891516992,0.38696666445440575,0.5454757007764226,0.6200316542995599,155,0.6344364032035681,ER Stress,1
0.5888597906743074,10.813397925410468,0.7879191260730766,0.39234082633544554,0.47092455591073357,156,0.4867398379948321,Stem (Oncogene) 2,0.5847457627118644
-1.005739416539633,10.710721517190162,4.560206058713912,0.05424238041018856,0.08754277934212079,157,0.09665177656457387,Transit Amplifying,0.9459459459459459
-1.454084562986504,10.157010653744607,6.038066288459308,0.03036540556050721,0.052320941927723845,158,0.058130646621204526,Late Absorptive,0.8591549295774648
2.0950084600044465,11.630215366442153,31.70668153169345,1.1467811533134868e-4,7.615370000810704e-4,159,8.272834999929744e-4,Stem (Stroma),0.9771689497716894
7.490137552893668,10.99053848690271,45.3972084544317,3.381990068301982e-5,4.1762453116153263e-4,160,4.443747320885035e-4,Stem (Stroma),1
0.5160849541714441,10.40180360787063,0.40560114885681625,0.5362860242604524,0.6130057640564778,161,0.6277108826241387,Stem (Oncogene) 1,1
3.198861258827403,11.020519680980218,43.43866676721207,2.5064132464176993e-5,3.5837312207551316e-4,162,3.812289004300018e-4,Stem (Stroma),0.9577464788732394
3.2063974825230925,10.841027300645143,25.85839292959561,2.766118580620492e-4,0.001310689908840524,163,0.0014436164661879175,Stem (Stroma),0.9133858267716536
0.08688250412555308,10.808278731142117,0.03744108897828763,0.84983749050043,0.8789562877637696,164,0.8817973408864497,Transit Amplifying,0.9833333333333333
-0.5852153497206851,10.88148381319816,1.1163475526284263,0.311711956036366,0.3884483855804866,165,0.40294789821538285,Secretory,1
-2.0990539936658816,10.489965066388853,10.36914486573224,0.007437341043014337,0.016382251216369416,166,0.01829648560499972,Transit Amplifying,0.43010752688172044
4.143404389174175,11.1115422718157,56.16980415915693,7.061760063207884e-6,2.502319326745402e-4,167,2.697887405929745e-4,Stem (Stroma),0.9019607843137255
1.7907473525677784,11.511480681205201,28.57477944365196,1.717249394190229e-4,9.949265915065062e-4,168,0.0010900348402823844,Stem (Stroma),0.9113300492610837
-0.7179887023147924,10.734399678105852,1.7070617625094273,0.21608695169350584,0.2868255140557121,169,0.30482706259419134,Transit Amplifying,0.9912280701754386
1.3353670227093033,10.374020128988525,4.156074304226402,0.06437041331699443,0.10197458632916424,170,0.1125829494677095,Early Absorptive,0.6352941176470588
5.051872673386154,11.344423231022475,70.95682830461718,2.3607169236893436e-6,2.024324411194026e-4,171,2.1617086429902757e-4,Stem (Stroma),1
0.02142177359446197,10.28902176973823,0.001463042546228548,0.9701142447004366,0.9725007496074487,172,0.9730177173149447,Stem (Reserve),0.9875
1.0980289669469834,10.900120172446858,4.7794435081343805,0.04955349780900159,0.0809340695678082,173,0.08948399973773222,Transit Amplifying,0.8267716535433071
0.05406428547971901,10.329154441569885,0.006181389259223771,0.9386417486266921,0.9472742315617811,174,0.9485898758461782,Stem (Oncogene) 2,0.9024390243902439
-0.7436652282833566,10.456522420497658,1.499555345754081,0.24445985329565129,0.31826642242165465,175,0.33566467689205404,Transit Amplifying,0.9565217391304348
7.422926244377954,10.44981099144034,46.30800846263287,2.8500989137431675e-5,3.8713843578344696e-4,176,4.1108232617134054e-4,Stem (Stroma),0.967391304347826
-1.2970759710663924,9.990383814513276,5.189724318386691,0.04182483155578407,0.06914247001615419,177,0.07654294223015976,Stem (Oncogene) 2,0.7142857142857143
1.1550141517356356,10.028739187785895,3.635602980641983,0.08064884838879394,0.12285759147077956,178,0.13501898072660296,Stem (Oncogene) 1,0.7692307692307693
0.4770321562789533,10.737526505838089,0.493822162308346,0.49576266671964353,0.5739297917279964,179,0.5905787914085588,Stem (Oncogene) 1,1
-0.011870573042802217,10.530065006657566,6.149336399699258e-4,0.9806216699950913,0.9818263649213751,180,0.9824039905799468,Transit Amplifying,0.8144329896907216
4.603322235305582,10.192643773115392,16.139655176807373,0.0017399168249409124,0.004923722959468207,181,0.005513295945662419,Stem (Stroma),1
-1.4186714475871416,10.244319386861795,6.96143790796429,0.02155350265256005,0.039742318239448966,182,0.0442518116738348,Early Absorptive,0.47435897435897434
0.1841803628408225,10.44793221080005,0.13500025098034568,0.7196677356724579,0.7717489533855963,183,0.7796029539881993,Stem (Stroma),0.5824175824175825
1.3857004749764557,10.259972094275662,4.522540525468969,0.05488691071039906,0.08805675635625047,184,0.09720054211066748,Stem (Stroma),0.9367088607594937
-1.4277085003959378,10.19716863061936,5.520182878670968,0.03693511795761738,0.062066229145274564,185,0.06882767116808981,Stem (Oncogene) 2,0.4931506849315068
5.92858020609993,11.118869379890436,56.513179551655675,7.481881190620565e-6,2.5060553863295686e-4,186,2.7309330987710767e-4,Stem (Stroma),0.9545454545454546
0.644144784801946,10.373666486084984,1.101023400275768,0.31491249879053174,0.3906448805392441,187,0.4048726980605624,Late Absorptive,0.9883720930232558
-1.365491661203306,9.902039002094602,3.5426773796124778,0.08451705142399966,0.12779479946300507,188,0.14030153493858652,Transit Amplifying,0.543859649122807
2.6818063792481266,11.175250005368735,34.30072481736881,7.59345558650831e-5,5.838364436796484e-4,189,6.295020093493089e-4,Transit Amplifying,0.8950617283950617
2.499549263847193,11.091127946013712,26.913454583767553,2.2496290295212991e-4,0.0011672004964171452,190,0.0012784529500543275,Stem (Stroma),0.9866666666666667
