batch,barcode,genotype,media,replicate,culture,condition,A,K,P,111Cd_CD44,113In_CEACAM1_CD66a,115In_Pan-CK,116Cd_GFP,127I_IdU,141Pr_pPDPK1_S241,142Nd_cCaspase 3_D175,143Nd_C-MYC_1,145Nd_pNDRG1_T346,146Nd_pMKK4_SEK1_S257,147Sm_pBTK_Y511_1,148Nd_pSRC_Y418,149Sm_p4EBP1_T37_T46,150Nd_pRB_S807_S811,152Sm_pAKT_T308,153Eu_pCREB_S133,156Gd_pNF-kB p65_S529,157Gd_pMKK3_MKK6_S189_207,158Gd_pP38 MAPK_T180_Y182,159Tb_pMAPKAPK2_T334,160Gd_pAMPKa_T172,161Dy_pBAD_S112,162Dy_LRIG1_1,163Dy_pP90RSK_T359_Hu,164Dy_pP120-Catenin_T310,165Ho_Beta-catenin_Active_1,166Er_pGSK-3b_S9,167Er_pERK_1_2_T202_Y204,168Er_pSMAD2_3,169Tm_EPHB2,170Er_pMEK1_2_S221,171Yb_SOX9_5,172Yb_cCaspase 8_D387,173Yb_Cyclin B1_2,174Yb_Clusterin_1,175Lu_Survivin_2,176Yb_FABP2,191Ir_DNA 1,193Ir_DNA 2,194Pt_Cisplatin,209Bi_DiMeHH3_K4,89Y_pHH3_S28
B2,1,WT,Ctrl,1,WT_Ctrl,B2_WT_Ctrl_1,0,0,0,0.09876064143910884,0.04624782006721075,0.0841508636419843,0.04377718059886688,0.06608135975544382,0.17813613989668967,-0.05137471279176658,0.028906562338384425,0.09476701299695023,0.06407142128144473,0.06532534196568064,0.09924789861927537,0.13489367285974177,0.12778388816896133,0.08346643835505088,0.13640474332544483,0.09772598194542151,0.08524519086735648,0.12063930668171317,0.12010666479340466,0.14378813330860774,0.12291902116680845,0.14235860553379998,0.1391521566184375,0.1605133690353106,0.044255578122235,0.04156443797801122,0.09729031730433571,0.03779710500968532,0.07082529491108266,0.06674659893531809,0.08341116985102687,-0.0327157357746946,0.11965107323614343,0.17974557137574726,0.0369816846324285,0.061180494105998996,0.025111744901718604,0.025359220484742543,0.22411553337883078,0.16602292525389134,0.045983359301946566
B2,2,WT,Ctrl,2,WT_Ctrl,B2_WT_Ctrl_2,0,0,0,0.0523021891023198,-0.02279478966199372,-0.02219840605178152,-0.06285605996534686,-0.16074458702815708,-0.17866008109652884,-0.09662471277874395,-0.06703153946399305,-0.1124524097164927,-0.08308290694374913,-0.09676217073351336,-0.08566452507814737,-0.13643891682291276,-0.12036742180106415,-0.10962579873240522,-0.1445000065340055,-0.03402143713399528,-0.08318728225157451,-0.11584117422073241,-0.12174952231093511,-0.12217052479023528,-0.17043193849429095,-0.02670517834611998,-0.12377505601534615,-0.1317014447305637,-0.030119426610804502,-0.06555876433171252,-0.10683142681716923,-0.038020066231146975,-0.02595273285237453,-0.06721080650550751,-0.06764694046172261,-0.0920347499586398,-0.04634369205168687,0.10080582063308911,-0.048140522345592476,-0.2133058894510976,-0.05656599315797222,-0.055474336178855506,-0.11367777318380373,-0.1724111562687761,-0.05090847091693718
B2,3,WT,Ctrl,3,WT_Ctrl,B2_WT_Ctrl_3,0,0,0,-0.14508113425354566,-0.04973569917317006,-0.07643030891966206,0.03353112885241539,0.10222289867421033,0.036815720293915985,0.11987883297174895,0.042500690821401024,0.03402756910092611,0.020206649088448273,0.03686095414439233,-0.026227051790104025,-0.03295906012232869,0.03612797078053184,0.029424036372963553,0.013860324852182884,-0.07001530620514405,-0.02547206502841341,0.03762690641263178,0.030768034370800293,0.050240033841526095,0.050213992092291826,-0.14159388039069512,-0.03967298462100203,-0.038813665657110655,-0.023644159530605356,0.025910676230906822,-0.02464407444147799,0.008787559350029395,-0.0496283010152553,0.01630590500197153,-0.020716852484354696,0.09795825443286599,-0.08127869674634104,-0.271647574325224,-0.014841054569231443,0.18560302636470732,0.033057014464739284,0.03317258069616386,-0.10815438063314006,0.07637393138640496,0.012797367003358392
B2,7,WT,WNT3A,1,WT_WNT3A,B2_WT_WNT3A_1,0,0,0,-0.1391945254578964,-0.6216879400056079,-0.9171221882143011,-0.7991600765667599,-0.4979144619107491,-1.1901092180454156,-0.25699762062127884,-0.5429169615826239,-0.7660787607237167,-0.8022952197579877,-0.7674399405335259,-0.7732369310423598,-0.9669781412362402,-1.0272835639080038,-0.8045624363964579,-0.8867354831978066,-0.8153128377389725,-0.7633033289979,-1.1172110566077489,-0.8579604466479221,-1.0490548747651935,-1.0155196059125047,-0.674275909653879,-1.036408580819609,-1.2474414247191872,-0.667797719087597,-0.5884010636950284,-0.8835585068144998,-0.5281893088268785,-0.42624718793708943,-0.6312354348873491,-0.772572190162888,-0.3677429095097705,-0.9516592862036916,0.3578679422699519,-0.5534257350939626,-1.2035206845089659,-0.41804861383788977,-0.41713217090714183,-0.7628146980348222,-1.1602948589322888,-0.42826999951891975
B2,8,WT,WNT3A,2,WT_WNT3A,B2_WT_WNT3A_2,0,0,0,-0.09347483867508505,-0.545599891509218,-0.9794467041531628,-0.7756622628453003,-0.6418574825175476,-1.1423137898276297,-0.14863268477726463,-0.517867945459124,-0.7470137555682628,-0.7362256651561805,-0.6894537337562155,-0.7089442516867391,-0.9550834074967525,-0.9774265707613498,-0.7730085410597731,-0.8521295940514684,-0.7366622264455911,-0.6944462166830654,-1.0484993884398968,-0.817871811545352,-0.9923327117079228,-0.9763277365762223,-0.6652773291858067,-0.9641150999781668,-1.1720333730071513,-0.6458298144288322,-0.49956338441053943,-0.8246023300865657,-0.49357279720854375,-0.40302785879980113,-0.6267994599364881,-0.7124257745573404,-0.29132202577598376,-0.9552795348157078,0.5087694815627735,-0.528057251265921,-1.2755458774901882,-0.3186469140705382,-0.31946581528175966,-0.9254251891204197,-1.1226409360969145,-0.40984194819821473
B2,9,WT,WNT3A,3,WT_WNT3A,B2_WT_WNT3A_3,0,0,0,-0.1264686783998335,-0.6234802886197147,-1.1523802553624474,-0.8377431637615043,-0.7197987876158435,-1.3512689176414654,-0.20938486456082206,-0.5998032770893748,-0.85800038762584,-0.8778317994721622,-0.806249414469783,-0.8466870414459946,-1.0651001422729531,-1.1488285556158242,-0.9081072573742159,-0.9790136558159683,-0.9085480447625365,-0.8554184389275908,-1.2346861986566777,-0.9509592545587864,-1.1551861398922065,-1.1366883311681064,-0.7611624466825242,-1.128443554679385,-1.3816334063412519,-0.7600191513750643,-0.5731389741968663,-0.964076566740972,-0.5896696760395681,-0.5025088537772513,-0.7235221243512537,-0.8521158477614992,-0.3839664665352621,-1.092790157815963,0.5740805260598546,-0.6185011823616782,-1.4165580704737077,-0.3933091227921146,-0.39019055732282326,-0.8514620141922788,-1.2594265058495564,-0.45667912032553926
B2,19,WT,TGFB2,1,WT_TGFB2,B2_WT_TGFB2_1,0,0,0,0.14924352839961477,-0.20313709514026596,-0.13947840553788016,-0.2661494612293899,-0.40916895035921075,-0.4356075609484197,-0.2283651742117895,-0.23057129185006006,-0.32628681846527496,-0.2547805553998533,-0.24993709863772348,-0.23367243886595981,-0.34840905118817167,-0.3428053487317185,-0.2932712358507027,-0.37861256570393725,-0.10187380195721754,-0.22363434323588272,-0.34063597242565125,-0.2575179328516664,-0.36826687179966033,-0.3731569231942736,0.07691373188058265,-0.29632951913550337,-0.26367824022277975,-0.14569162415647546,-0.12008052129817308,-0.2448541396131903,-0.13444569021038152,-0.09034879368109043,-0.19607710586942118,-0.19886408363494626,-0.2201234552141765,-0.19285062724372332,0.501426743154912,-0.19100088885474859,-0.6308035189683057,-0.1566494878897287,-0.15307831900228344,0.08323266432266963,-0.32571889280555083,-0.15758108167665452
B2,20,WT,TGFB2,2,WT_TGFB2,B2_WT_TGFB2_2,0,0,0,-0.0304372210405136,-0.34683614500597443,-0.38970715218976076,-0.22484844570819693,-0.33824658809525315,-0.3147719348994365,-0.0816569542288768,-0.1544142820793516,-0.25009496886027155,-0.20025783061522895,-0.2008904282829299,-0.1431995772273155,-0.23897499268825678,-0.2720113499676508,-0.19208861594816323,-0.25040988466873854,-0.22925423057265554,-0.1977518847211322,-0.25861994563419416,-0.21718382600916386,-0.2801475535098745,-0.22102771775616625,-0.17510441359022386,-0.3156423586492923,-0.24488458109185227,-0.1757726727087735,-0.09075032047368063,-0.23531208651393554,-0.16516632027836042,-0.14474608642655853,-0.18928328812102915,-0.18455249527127698,-0.11041727671141686,-0.2682581239405185,0.13081639514058463,-0.17721665721188304,-0.18889527203415826,-0.11259975475768415,-0.11352701126008465,0.07845723329063764,-0.2496895633139834,-0.11612572557343223
B2,21,WT,TGFB2,3,WT_TGFB2,B2_WT_TGFB2_3,0,0,0,-0.03850500582090939,-0.38840205631571034,-0.3539492965695044,-0.264320013530635,-0.3570237212058809,-0.48589830825654867,-0.10371654763699115,-0.19218911961231516,-0.32636328223614497,-0.25938845554762224,-0.20740485241182718,-0.24794437334881295,-0.33269226789133455,-0.3782175919515699,-0.28539905009410166,-0.39791017727182676,-0.19097054052903809,-0.2359329626176135,-0.3838291668422275,-0.35818838597093705,-0.390689586745933,-0.40017298149167774,-0.07500334208760763,-0.3471661022770343,-0.3057929896233527,-0.19142358028920817,-0.1375858344153611,-0.28380876027266827,-0.1724153909677019,-0.12576903929463107,-0.22615065989244468,-0.23653035197088365,-0.16546653915515888,-0.22669971701513222,0.4126181623320066,-0.21795588454630674,-0.44324299293411057,-0.13042356374418423,-0.12790867721612562,0.19297934843448677,-0.3390653224072162,-0.16443061910532233
B2,22,WT,TGFB1,1,WT_TGFB1,B2_WT_TGFB1_1,0,0,0,-0.1157199339557013,-0.4512170683541745,-0.9895376568579015,-0.528898393367098,-0.24306433824826404,-0.8456753415379333,-0.08837289404120086,-0.36538994421930676,-0.5543801006091849,-0.5342584222439896,-0.5522432994410618,-0.51849582427253,-0.6862854425278507,-0.7587705692555995,-0.5627755034515309,-0.658433501937677,-0.719477735189786,-0.5871108458381941,-0.8239676205945657,-0.6621953044892792,-0.7670870077425856,-0.7216867053818036,-0.6288216811795482,-0.8056392306890883,-0.8872569832378479,-0.5436041063312833,-0.3633583040323702,-0.6331206564262609,-0.45006281020837746,-0.35979857064661763,-0.5042553587518609,-0.590864396783626,-0.19407937145098433,-0.7583489607337204,0.20047019187984103,-0.39570257837079464,-0.8645343190906852,-0.1964935707512011,-0.194523334898803,-0.681421613385158,-0.7819557288492996,-0.28969524982106265
