batch,barcode,genotype,media,replicate,culture,condition,A,K,P,111Cd_CD44,113In_CEACAM1_CD66a,115In_Pan-CK,116Cd_GFP,127I_IdU,141Pr_pPDPK1_S241,142Nd_cCaspase 3_D175,143Nd_C-MYC_1,145Nd_pNDRG1_T346,146Nd_pMKK4_SEK1_S257,147Sm_pBTK_Y511_1,148Nd_pSRC_Y418,149Sm_p4EBP1_T37_T46,150Nd_pRB_S807_S811,152Sm_pAKT_T308,153Eu_pCREB_S133,156Gd_pNF-kB p65_S529,157Gd_pMKK3_MKK6_S189_207,158Gd_pP38 MAPK_T180_Y182,159Tb_pMAPKAPK2_T334,160Gd_pAMPKa_T172,161Dy_pBAD_S112,162Dy_LRIG1_1,163Dy_pP90RSK_T359_Hu,164Dy_pP120-Catenin_T310,165Ho_Beta-catenin_Active_1,166Er_pGSK-3b_S9,167Er_pERK_1_2_T202_Y204,168Er_pSMAD2_3,169Tm_EPHB2,170Er_pMEK1_2_S221,171Yb_SOX9_5,172Yb_cCaspase 8_D387,173Yb_Cyclin B1_2,174Yb_Clusterin_1,175Lu_Survivin_2,176Yb_FABP2,191Ir_DNA 1,193Ir_DNA 2,194Pt_Cisplatin,209Bi_DiMeHH3_K4,89Y_pHH3_S28
B5,49,A,Ctrl,1,A_Ctrl,B5_A_Ctrl_1,1,0,0,0.1114995925257807,0.15766404016796298,-0.06384149922118962,0.03335018298770447,0.18230593376132417,0.11498807941302372,0.13830982971176442,0.1288693363736839,0.06239781204124279,0.13612564668440852,0.12783503553722836,0.09718851039852892,0.15261343306192932,0.0498512589482931,0.05659808123781908,0.068486009426332,0.10173275562185234,0.10226848009978365,0.06778927358108904,0.04155878923707782,0.10363414555181161,0.08815117643711955,0.07430600923887058,0.07890163051751767,0.09995088935845631,0.11242530638413266,0.08490100445972608,0.17597631760543592,0.09912784536461958,0.03964328869667963,0.0957508098772142,0.07839232860789504,0.11890244775298459,0.1822337851593364,0.17902335972658254,0.08607046097190085,0.12271550277458085,0.09630642340976041,0.09454093904063404,0.11202289602498922,0.02130626903609226,0.06016635905487437
B5,50,A,Ctrl,2,A_Ctrl,B5_A_Ctrl_2,1,0,0,-0.07026446757288447,-0.05036433060405027,0.0998060738112267,0.021112236375104346,-0.0861367489471969,0.05240261990668925,0.02889228840615712,-0.015795315060293844,0.030682956354648787,-0.026558416650774724,0.03940840805511684,-0.03583752640406297,-0.07088962702689583,-0.028850008136470096,-0.026561863472302646,0.033860891924313824,0.0338602600368937,0.030752934858657106,0.029115440129819155,0.04557036985248044,0.027376566589442673,0.039050343844374405,-0.046508171896530254,0.042808383158138626,-0.03581173773934989,0.026036177070563223,0.026496603069578222,0.038887790556512244,0.02881349333637779,-0.0428673477642212,0.025323083123596594,-0.0221985582079085,0.025033397741130153,-0.05423893928927145,-0.0286323479771642,-0.027984649452328685,-0.037623532249683914,0.01689817194569425,0.015761385457126457,0.028610081506707245,-0.026899535030146794,0.015090559690351928
B5,51,A,Ctrl,3,A_Ctrl,B5_A_Ctrl_3,1,0,0,-0.08434191022434374,-0.10068904716686917,-0.05249746619748488,-0.02380732940692775,-0.1599535778567938,-0.14637274496816607,-0.12741084917980453,-0.10028818523409956,-0.08138299497416755,-0.11392501305508412,-0.10801386496064445,-0.05216622858477993,-0.06636939044341766,-0.02455928562094116,-0.039996101089354266,-0.08080010654178763,-0.09586817940223018,-0.1003795973333938,-0.04901774756174368,-0.05861242813851041,-0.08721944509860811,-0.10734063143581701,-0.027175901344470017,-0.09743882511318426,-0.05291896002800946,-0.10733538051590426,-0.09481365291189611,-0.18576767647426812,-0.09972682313234188,0.012201691426905536,-0.10218806592629658,-0.053685529226298864,-0.1052132663982464,-0.1492990125695671,-0.13895673343417336,-0.04807738298096072,-0.10690210324581939,-0.0813723841846658,-0.07871983402632242,-0.11956225641642058,0.02120698244543295,-0.05578218792525496
B5,55,A,EGF,1,A_EGF,B5_A_EGF_1,1,0,0,0.24486775193313476,-0.7125933070952112,-0.9220898174269647,-0.26110413539049826,1.5942690735415534,-0.1610471793538304,-0.2337143623103685,-0.12890275912833773,-0.29588651302402286,-0.2009349614529659,-0.1868637620037845,-0.13879722602838518,-0.12591146236764275,0.2791083751507666,0.21338563158997736,-0.160318482797803,-0.2943493335230618,-0.18183073471809436,-0.10030483225155144,0.19337873139913217,-0.17826569627276875,-0.2749635930621829,0.6163708001626109,-0.17943217472175435,0.15543897322318342,-0.24859134856559628,-0.2223366813458842,-0.2944212534405213,-0.23743565298523417,0.15797456296268922,-0.22210293766604422,0.11055594415925579,-0.17747286518760463,-0.2463923974804919,-0.5389922917209092,0.2378257904551384,-0.47849998757857953,-0.13864696456811754,-0.13625497515465512,0.1769224886341289,0.2102722245372695,-0.19412752643014847
B5,56,A,EGF,2,A_EGF,B5_A_EGF_2,1,0,0,-0.17762688624253617,-0.6464460507356495,-0.7884235276329439,-0.3455024079014164,1.40739022463029,-0.4047644944619606,-0.3891268355328563,-0.28734164316998695,-0.3637420211899338,-0.3424742255035925,-0.34030484368437475,-0.24369455774813767,-0.17482138684830514,0.1892436190469441,-0.10917726728927005,-0.1701707225973189,-0.4517415345949376,-0.33469858177501377,-0.15554551295463823,0.08586888445267055,-0.3016202861696084,-0.34527428650228253,0.6053034179080945,-0.25200545912821537,-0.15932675376647998,-0.4009394563870188,-0.3003891962703429,-0.4975444962597004,-0.37313945880415733,0.23050182208871864,-0.33884724995372295,-0.1124801817537425,-0.31316152811335213,-0.3939773274575967,-0.6394897074562986,-0.07850910762000934,-0.4584334643119084,-0.2325280763567564,-0.2287027714688201,-0.036597588622674405,0.1931746906114017,-0.22509769701462984
B5,57,A,EGF,3,A_EGF,B5_A_EGF_3,1,0,0,-0.12078410133282885,-0.6408652015545385,-0.7028002247187577,-0.28409652009925296,1.5725553129121792,-0.20353632804738342,-0.35736376155211763,-0.1900650666092672,-0.2600882422302157,-0.3133313241634276,-0.26780795316715494,-0.17345136579278345,-0.19618789903810302,0.2692401824821384,0.19755731852700004,-0.14506859674267908,-0.3691911314232155,-0.214986355489361,-0.1164956730757053,0.14606788263850987,-0.25765341398801755,-0.3558847833161064,0.5040904603890635,-0.21425632527247918,-0.13799937970218484,-0.3294070111080776,-0.24648065567232988,-0.4246399911693551,-0.2996413546448868,-0.055473859273463086,-0.27248270097977745,-0.0883697305794178,-0.2446640222669817,-0.3455996611482476,-0.4845488954213477,0.09212092791508908,-0.4244851644239095,-0.1851089589950437,-0.1812287758070032,-0.49249224334535,0.23752489344864833,-0.19156778985084089
B5,61,A,WNT5A,1,A_WNT5A,B5_A_WNT5A_1,1,0,0,0.2746805480827129,-0.1018495642344917,0.2744378015564264,-0.040808548673085504,-0.4480006794040199,0.09612239383977593,-0.04449678996011684,0.030637776058255406,0.09103344835472192,-0.053497883353768615,-0.036381063846274216,-0.04425575337403857,-0.15838525704787101,-0.04332199218995135,0.030540951235517165,-0.06301034318527939,0.08047550531380439,-0.036691453364829124,0.03695380953376462,-0.03100555258691996,-0.06362064868803374,-0.060283043785835023,-0.32927899925821524,-0.040906080028083595,-0.09395748151562333,0.049346878036961306,0.040273669747844715,0.04623525130975203,0.0356685774952904,0.040059351765345114,0.03585210266196754,-0.04143143722601954,0.038047447866392484,-0.08833687535615367,0.26546186250073495,-0.10361998621774247,-0.080957196285727,0.049292540474386984,0.04885146167659665,0.040297377289538826,-0.07069547762789684,-0.07252399264173132
B5,62,A,WNT5A,2,A_WNT5A,B5_A_WNT5A_2,1,0,0,0.04022263643694002,-0.1109094739712594,0.16533720209897593,-0.15507550538593468,-0.1611915096810698,-0.08838393828123606,-0.1134939852634511,-0.042174884395342734,-0.02752868481225402,-0.0955653417744375,-0.08405590535020555,-0.06079945589004574,-0.1577707480467035,-0.027947616988629062,-0.03079188447556503,0.027344761680285344,-0.04237536406956148,-0.07656888871754534,-0.05563730473325023,-0.04337518127348542,-0.061625497477729406,0.02588747561238945,-0.21002515989361253,-0.04854271514589702,-0.10473881505727327,-0.06249047364845868,-0.02436853332917842,-0.14725530364727485,-0.06605011333125577,0.03775019990629828,-0.040269886274261674,-0.07252478951241802,-0.07441135338833985,-0.06323446798084116,0.10623403133900505,-0.08298992430132954,-0.09947364481279206,-0.040896046750042436,-0.039335037069790045,-0.25222523789029205,-0.03584275159007398,-0.03002492962060698
B5,63,A,WNT5A,3,A_WNT5A,B5_A_WNT5A_3,1,0,0,0.10310790156518757,-0.07467855381496043,0.2705192580876833,0.037604645677671425,0.28724769526170996,0.050975493003991665,-0.14094093300713118,0.032117830909648704,0.05423109984376198,-0.06915313047267893,-0.06629661229080776,0.061870293946635166,-0.1214115741831891,0.09159635372913622,0.0692589475670208,0.04160105467895587,0.06373677097432022,0.02809905057821187,0.06418500536170935,0.0833982963911605,-0.04882362701258939,-0.07210367910488115,-0.08509649485130745,0.0355167077899204,-0.04074516247431868,-0.049346732967668124,0.05335117034468691,-0.10827218080506566,-0.04045101297489199,0.06093018388730725,0.03671627935547948,0.037538772951182076,-0.05271421904714175,-0.12255496505287863,0.19201765231297627,-0.025625280762493687,-0.16436644179106694,0.02694471781917411,-0.027196357737988612,-0.274990813847236,0.22646366859091785,-0.039582210672629715
B5,64,A,SEMA3A,1,A_SEMA3A,B5_A_SEMA3A_1,1,0,0,-0.07184970692637076,-0.09517373839703834,0.22430593863422046,-0.12586162517216873,-0.09305708405241003,0.07582390234162319,-0.06457140594664433,0.01793166668324713,0.06930051671984735,-0.028486788384163464,-0.03669840135038292,-0.06606072171674525,-0.13765423960239054,0.023963995740213784,-0.019391270316527855,0.05192877696833702,0.05759145558007783,0.029157173841185432,0.029567682616624714,0.060578764548171446,-0.026406300828217936,0.08162745160560517,-0.09791169963654757,0.07011984997442622,-0.07659090069858558,-0.014094801274253473,0.020711841230124425,0.03698892324538414,-0.035744893798737146,0.017953137815559156,0.04742140820246448,-0.021859868612967466,-0.027774663198966612,0.03655061359852099,0.05865497249980305,-0.02085361312976265,-0.048670071215771785,-0.02107291235018227,-0.019505421772733823,0.05838311759283416,0.11333257871729514,0.04840146674551431
