batch,barcode,genotype,media,replicate,culture,condition,A,K,P,111Cd_CD44,113In_CEACAM1_CD66a,115In_Pan-CK,116Cd_GFP,127I_IdU,141Pr_pPDPK1_S241,142Nd_cCaspase 3_D175,143Nd_C-MYC_1,145Nd_pNDRG1_T346,146Nd_pMKK4_SEK1_S257,147Sm_pBTK_Y511_1,148Nd_pSRC_Y418,149Sm_p4EBP1_T37_T46,150Nd_pRB_S807_S811,152Sm_pAKT_T308,153Eu_pCREB_S133,156Gd_pNF-kB p65_S529,157Gd_pMKK3_MKK6_S189_207,158Gd_pP38 MAPK_T180_Y182,159Tb_pMAPKAPK2_T334,160Gd_pAMPKa_T172,161Dy_pBAD_S112,162Dy_LRIG1_1,163Dy_pP90RSK_T359_Hu,164Dy_pP120-Catenin_T310,165Ho_Beta-catenin_Active_1,166Er_pGSK-3b_S9,167Er_pERK_1_2_T202_Y204,168Er_pSMAD2_3,169Tm_EPHB2,170Er_pMEK1_2_S221,171Yb_SOX9_5,172Yb_cCaspase 8_D387,173Yb_Cyclin B1_2,174Yb_Clusterin_1,175Lu_Survivin_2,176Yb_FABP2,191Ir_DNA 1,193Ir_DNA 2,194Pt_Cisplatin,209Bi_DiMeHH3_K4,89Y_pHH3_S28
B5,17,WT,SEMA3A,2,WT_SEMA3A,B5_WT_SEMA3A_2,0,0,0,0.018398838023643158,0.21409337072225676,0.2718016464848512,-0.01686557759064191,-0.5466586042477531,-0.2501215540362525,-0.1460447461007987,-0.12120926170686708,-0.03333692075874487,-0.13213691277037126,-0.12038741338548986,-0.07821545112057277,-0.08905606831218782,-0.08177610231419324,-0.07343893924512399,0.042034020775117635,-0.10496440666001464,-0.15971702315428066,-0.10092242702767454,-0.07489908234107895,-0.12616869901079453,-0.11313002024539973,-0.11870348170011683,-0.08258698985045168,-0.1031793979992073,-0.15970356134934466,-0.08235822094855709,-0.20643759762029773,-0.1291146304253153,-0.046737809781076126,-0.09600407811523406,-0.10461104376018583,-0.11664434101902646,-0.23229718464898755,-0.10662481786459198,-0.11946781149790557,-0.08180587492098428,-0.07924854060996434,-0.0796608188511849,0.06765853820362107,-0.03743669323470199,-0.09286046365527732
B5,18,WT,SEMA3A,3,WT_SEMA3A,B5_WT_SEMA3A_3,0,0,0,0.012055283037885386,-0.19457028167523963,0.18008137267488836,0.040581859409084674,-0.30359122644197134,-0.09518395614969918,-0.1519074460028581,-0.0985841165040256,-0.07298444634785589,-0.10305823684805468,-0.11953305513456566,-0.11804740418113692,-0.20919269396562162,0.12862377262515148,0.09555013322097358,0.08124561695995589,-0.06762833889367581,-0.066149768134839,0.0976756821032086,0.06519675792327621,-0.10997104634019039,-0.09965499567643576,-0.05238449864343906,-0.05386667501054665,-0.10335973635775916,-0.10870366745530252,-0.059596651627314055,-0.14518073489561398,-0.10712089655551117,-0.027500201717774272,-0.06542512191243949,-0.05972648148363037,-0.0937257472784877,-0.17583259601276008,-0.1533356078279336,-0.0674198676571959,-0.24977708670836696,-0.08215778343344995,-0.08095132858197568,0.23770994510986615,0.16809317093728782,-0.07787429874884352
B5,31,WT,IGF1,1,WT_IGF1,B5_WT_IGF1_1,0,0,0,0.014052523846903846,-0.12453064443548056,0.08497895523128585,0.01495513507282607,-0.20766333033898193,-0.03586843234325076,-0.02046809300501408,-0.029762636899049667,-0.024805959779702708,-0.024978604597838138,-0.014917001113240024,-0.022830550841293918,-0.044926635945694925,0.03720637030813334,-0.041783434630028614,-0.03586699993614916,0.02617518654691125,-0.024389243829985276,-0.04776443664891061,-0.029527746990931813,-0.028156636071264042,-0.0359424869878629,0.07181961061708655,-0.01965965856694448,0.034392985861170136,-0.03828889211654101,-0.05040222433198065,-0.037088268677452664,-0.01914407263509399,-0.012562162508268094,-0.020407164715663378,-0.030363714401031187,-0.022259356371082197,0.0887458594167402,-0.04923739813371338,-0.022373382011962706,0.09324081345036064,-0.03024752369797367,-0.02887647498852694,0.034814164159750235,0.023892007485260436,-0.0270573191662765
B5,32,WT,IGF1,2,WT_IGF1,B5_WT_IGF1_2,0,0,0,0.03657353973742501,0.040822819876460914,0.08585738672628955,-0.0251955339367811,-0.21970561536550848,-0.10534530375002521,-0.07418170688542183,-0.07326368586018159,-0.0403743220709943,-0.07277812631319394,-0.07360919748888703,-0.05518981008038254,-0.08308566022501843,-0.06601598389593147,-0.06136721282824044,-0.04269008201861507,-0.08447101931970596,-0.08780027164851192,-0.068965418905992,-0.11229258251929945,-0.06774698283854882,-0.0879399973568546,-0.09556375595542851,-0.07960977108160294,-0.045099413217223806,-0.06937941892403032,-0.06044682592586595,-0.14497596416140973,-0.06537251702681474,-0.045152304928943635,-0.05027935486701619,-0.07861143769519204,-0.06397764275567652,-0.12988697164832053,-0.09644249457776558,-0.06649504188504193,-0.04806627284476676,-0.045054911476973936,-0.04594776796162852,0.16654187401028395,-0.04864503424509117,-0.05621963887407497
B5,33,WT,IGF1,3,WT_IGF1,B5_WT_IGF1_3,0,0,0,0.057141103704958396,-0.1370242733244646,0.15296635216633267,-0.044775833764033594,-0.23405920607424752,-0.12248185769582319,-0.07107136443670951,-0.08250157771390715,-0.04143641087899799,-0.08527496713274856,-0.08418425532686771,-0.1068572105751286,-0.1391294895708505,-0.07337754756611815,-0.0909839548909435,-0.050587030275436026,-0.05045532828853365,-0.08716270471313484,-0.08991181716027855,-0.11769886710845545,-0.10168944650617663,-0.06834160846774683,-0.12410491194224804,-0.09035420367096628,-0.12326416824029371,-0.08247345334550538,-0.09518792039854038,-0.16895669756500517,-0.08340087996633921,-0.052216002826147134,-0.06601401096644378,-0.09518172765265288,-0.08080610162630424,-0.09945793811648354,-0.04745007167711503,-0.09190039224034681,-0.05844480286577513,-0.04887369227048898,-0.04979390351481529,0.2514137780369014,0.05200086958825967,-0.06834442237720917
B5,34,WT,NRG1,1,WT_NRG1,B5_WT_NRG1_1,0,0,0,0.0404760078537152,0.10009866182100871,0.10165348191909238,-0.06474339084917942,-0.36300756327579103,-0.2972023479446238,-0.11119356866513246,-0.08171276188049945,-0.07979561070643532,-0.11298552881817736,-0.12374942475814538,-0.17049567620844655,0.24737534460462912,0.16825669923338474,0.12672937507853255,0.21868149951677657,-0.113777602993698,-0.1137843652844242,-0.13287874168075234,0.16858338444166207,-0.15175589524726582,0.16644497775403386,0.19648830785205784,0.08093710996764236,0.10636773049755817,-0.15479866167055117,-0.04159529015087877,-0.13536390600029213,-0.10327678052376202,0.11742957628514533,-0.09272057746474299,-0.05971184001739761,-0.09034167827281377,-0.08635586532242094,-0.45336105747532557,-0.04128964697253386,0.2589278455105852,-0.0836018671524264,-0.08239772943378246,0.049682923365001484,0.15186677283691472,-0.05890624541142521
B5,35,WT,NRG1,2,WT_NRG1,B5_WT_NRG1_2,0,0,0,0.04727672747082792,0.18862480650772342,0.21943034435863393,0.031104444866537205,-0.29017889061924773,-0.24708856528713943,-0.07425869267273065,-0.058068583736224234,0.1416662543719071,-0.09519127184703094,-0.09467499835582577,0.22472589182054659,0.3746227210145591,0.28934875970397034,0.2531683079014171,0.32434414359734265,-0.06952048632234817,-0.1038831398403592,0.19277713190742918,0.2180626582088183,-0.15931361910294273,0.2851159303721672,0.21898771541951917,0.17739347679134887,0.21836690896493452,-0.07313773351879069,0.061073808765773015,-0.15711448142079557,-0.045716148324415104,0.1976369935724915,0.0723605968738892,0.1245069958447135,0.08405050099280925,0.12173567909296748,-0.3814828631283673,0.09005183312245313,0.2429190042306924,-0.04203794842760587,-0.04198671082205679,0.0633845230089652,0.226197964320131,0.04802993641294537
B5,37,WT,NRG1,4,WT_NRG1,B5_WT_NRG1_4,0,0,0,0.02656255269497897,-0.43036352407536105,0.12760178344883533,0.02470572223454672,0.5608793164751381,0.22340626157407534,-0.06884659215996473,0.07900196110752414,0.12788948564287828,-0.08413164409120442,-0.07605030688446804,0.2033881775866684,-0.15394238650295733,0.36838134272458495,0.2603333336519852,0.30229206793612423,-0.04996704669501795,0.13757047280759996,0.20333251809368,0.24337076031729718,-0.10174707431028644,0.31282413880974885,0.1447374620180123,0.14332947734136647,0.18414156881158655,-0.040233018800655676,0.06451063443400921,0.11309207188850828,-0.016578391624539012,0.06274047711174897,-0.06972898778155952,0.16107860535289634,0.06584631056138791,0.10745268905421942,-0.36448893256007553,0.06981077008454371,0.3510956548204956,-0.037754920129592084,-0.036873297178695426,-0.06437773758867849,0.3131064430916305,0.07471151372842946
B5,40,WT,EREG,1,WT_EREG,B5_WT_EREG_1,0,0,0,0.05576632776348988,0.2311631710540537,-0.5078284034364103,-0.2407174324102563,-0.5331396965759289,-0.4618982204236656,-0.274060314306888,-0.20697516705391114,-0.1454994089048131,-0.23560905184320502,-0.27253065610342336,-0.25896674705307876,0.34802419608750235,0.3473164206180154,-0.1979723005218798,-0.15086464194199464,-0.33503693210372265,-0.2958922119982511,-0.20290442011112955,0.14977619436650882,-0.25573305256072343,-0.31894622787764954,0.37962557746351966,-0.2607814017115723,-0.19469003354638442,-0.3177931007046703,-0.23061347186061423,-0.3404955018791229,-0.31391817216989804,0.16649332372970843,-0.26591152316845745,-0.10571758283511322,-0.22765373165642355,-0.2281481892953655,-0.6863752398066105,-0.05275971137404081,-0.2782542443707063,-0.1971466892238682,-0.19373376738163478,-0.028893187238586415,-0.21311737268452965,-0.20588039673085695
B5,41,WT,EREG,2,WT_EREG,B5_WT_EREG_2,0,0,0,0.038486935586270615,0.3335036403249267,-0.3586040680130468,-0.1975322231837322,-0.6028030372827877,-0.4194515639007176,-0.20725676639036983,-0.1733803783812579,-0.12601542540378782,-0.18636789075148708,-0.2233439549911711,-0.2433303031443597,0.4373942311145505,0.2731337206425916,-0.1900444823336333,-0.1444751213162007,-0.25006363167103735,-0.271213696818225,-0.20144279512808994,-0.11192096535758962,-0.22051920157317484,-0.27105455668575923,0.25408554871461,-0.2324198560597772,-0.1936119840690184,-0.2471296861508771,-0.2171414709899482,-0.31688091496839355,-0.26630005169569915,0.2034901115931245,-0.22138468122239138,-0.1111522695569786,-0.19150913333456607,-0.16784429734327025,-0.6024885574662152,-0.06127145069652462,-0.14254293915305177,-0.17041422630547642,-0.16782451022497996,-0.31388607358077875,-0.2128128754216613,-0.15597732131013514
B5,42,WT,EREG,3,WT_EREG,B5_WT_EREG_3,0,0,0,0.07878479535218443,0.2982245876801185,-0.4665112464214912,-0.1721966621693738,-0.5882225551458117,-0.3638657764744816,-0.1446642827540153,-0.12439351843713362,-0.12183868012759089,-0.14384803172514754,-0.17361255035379503,-0.2314148022431974,0.468763457914518,0.35733029992129406,0.22792680016434028,0.18529378890523351,-0.20265267483374638,-0.21281585648208817,0.19287440100494052,0.19386125479633484,-0.18736584394885572,-0.2658904120899599,0.3628752660951771,-0.19837912129354468,0.2625818917444548,-0.18546286540780388,-0.14418383976898283,-0.23806638962896082,-0.19905297127563462,0.17788944801901013,-0.16714687142480944,0.09884954012351736,-0.14324662450377962,-0.12223221459633864,-0.557289583581517,0.08754786812170116,-0.10855798271002681,-0.12117263690096376,-0.11933420406480802,0.07432943027078807,0.21673695828792544,-0.12179383416603651
B5,46,WT,OPN,1,WT_OPN,B5_WT_OPN_1,0,0,0,0.08218045009283181,0.03472530498849741,-0.12374681347731326,-0.13206667413711623,-0.7050807268582923,-0.24174685689478626,-0.07438189143535973,-0.1312800824228706,-0.10708932261650897,-0.08600509021935426,-0.12436783617887477,-0.11850655843131712,-0.03748883726617111,-0.18108965748180206,-0.12751621020892825,0.04355208197646315,-0.12676880565800364,-0.1611805530859835,-0.13326462262087907,-0.09461456282949021,-0.08542694309049234,0.02726161694850777,-0.1030456757640407,-0.10526120935126407,-0.09268832219354681,-0.1417654802986887,-0.06933520637847773,-0.10765659217280914,-0.10506881996672102,-0.029374364310951355,-0.1455632941168277,-0.11690708138973863,-0.11453120807939582,-0.1417307483529919,-0.11757604393491539,-0.07303580048455924,-0.07501711267081534,-0.07169738932858435,-0.07254821407076265,0.35115226785896614,-0.1827118922901942,-0.0813772063896803
B5,47,WT,OPN,2,WT_OPN,B5_WT_OPN_2,0,0,0,0.02921366439310641,0.06609167425505802,-0.028718242813343262,0.02345888224938941,0.16241666954674905,-0.11452642929785659,0.04434255293219649,-0.0206941470585877,0.04431620409055013,0.04443268817771286,-0.03237240258403054,0.09978122627172042,0.1341970933536265,0.05255785154102405,0.0718358590990048,0.06959991346402587,0.021647571610967826,-0.04321581995526627,0.05588869465096803,0.0653791569338476,0.06130535281641633,0.08093263783063007,0.03697207910475482,-0.04327281754500424,0.08525461832838148,-0.045446979516856806,0.05543144725952392,0.06889262252409033,-0.01698370461334209,0.05447852965496314,-0.03803301507866415,0.033593450893380665,-0.029464313613729313,0.03821457529549611,-0.08724967149417494,-0.021585857051807364,-0.06154420526526619,-0.014800616553696399,-0.01474949033079419,-0.041683258331386516,-0.06630413836477117,0.031151063034551358
B5,48,WT,OPN,3,WT_OPN,B5_WT_OPN_3,0,0,0,0.016879940172934517,0.152491127586042,0.03845901704344983,0.07061784495784056,0.3798539157064921,0.06311796011648946,0.12048481138719726,0.08953365546721544,0.05509400254471838,0.1187011865472811,0.10540573033107804,0.06521154492369921,0.1961054249755808,0.056790071579868005,0.05974670288320569,0.10306626581704739,0.14157015140112883,0.07467999510131655,0.07178864609001172,0.0403264697666255,0.11292287218484741,0.10272431733128774,0.0453235216952688,0.1033218056234618,0.0737760522524879,0.07346491537363846,0.056105645892063266,0.111627995322699,0.08863365970555134,0.07864637542393821,0.10250829136625497,0.06168570132631783,0.08306779223199487,0.24529788716724554,0.10078955336802205,0.0847948543949371,0.2325462143175286,0.0792231076240332,0.07676325204361818,0.33192046211922316,-0.1054829125834114,0.07723654377426994
