111Cd_CD44,113In_CEACAM1_CD66a,115In_Pan-CK,116Cd_GFP,127I_IdU,141Pr_pPDPK1_S241,142Nd_cCaspase 3_D175,143Nd_C-MYC_1,145Nd_pNDRG1_T346,146Nd_pMKK4_SEK1_S257,147Sm_pBTK_Y511_1,148Nd_pSRC_Y418,149Sm_p4EBP1_T37_T46,150Nd_pRB_S807_S811,152Sm_pAKT_T308,153Eu_pCREB_S133,154Sm_pSMAD1_5_9,155Gd_pAKT_S473_3,156Gd_pNF-kB p65_S529,157Gd_pMKK3_MKK6_S189_207,158Gd_pP38 MAPK_T180_Y182,159Tb_pMAPKAPK2_T334,160Gd_pAMPKa_T172,161Dy_pBAD_S112,162Dy_LRIG1_1,163Dy_pP90RSK_T359_Hu,164Dy_pP120-Catenin_T310,165Ho_Beta-catenin_Active_1,166Er_pGSK-3b_S9,167Er_pERK_1_2_T202_Y204,168Er_pSMAD2_3,169Tm_EPHB2,170Er_pMEK1_2_S221,171Yb_SOX9_5,172Yb_pS6_S240_S244_2,173Yb_Cyclin B1_2,174Yb_Clusterin_1,175Lu_Survivin_2,176Yb_FABP2,191Ir_DNA 1,193Ir_DNA 2,194Pt_Cisplatin,209Bi_DiMeHH3_K4,89Y_pHH3_S28,batch,barcode,genotype,media,replicate,culture,condition,ligand,inhibitor,A,K
-1.4520091834102344,1.3899227217016483,1.0710518747903304,-0.9593512930762537,-0.2356079284372062,0.21441947050660484,-0.3015005607701977,-0.3082644473635765,-0.06061902350129697,-0.49660425434202776,0.05183742057007659,-0.040216286804153754,-0.050722210077865135,-0.2424137129944941,-0.1716025201795737,0.5056029004159798,-0.17474994290183882,-0.6038602096217586,-0.6137287249632619,-0.2785782278250809,0.1456943047255535,-0.2577933215820131,0.16532382208172844,0.18909406401455764,-0.4864262501113897,-0.08399578557430645,-0.17061246366540128,-0.4676212677077985,-0.5739508432970449,-0.5114766807414836,-0.06209171028317504,-0.42634449702585026,-0.31890079624848006,-0.5715449981136076,0.07272375120508136,-0.09290125478201564,-1.0824537250586796,-0.2524036615662605,-0.2569876237193355,-0.05265247922329873,-0.04000836907620183,-1.1260547559749503,0.5666460917379786,-0.017154470832183657,B1,3,K,Ctrl-Ctrl,3,K_Ctrl-Ctrl,B1_K_Ctrl-Ctrl_3,Ctrl,Ctrl,0,1
-0.7368384926810816,-0.46875377211549873,1.3188308539665046,-0.9062984290506434,0.6144496505309192,1.5465545893135584,0.7759188988214032,1.043257898277504,0.8230500295486699,1.0514503517377578,1.2980828022000492,0.540584658261784,0.15570184820535352,0.4028774585602885,0.4589723559328622,1.3660300672341552,1.1581515174575407,1.1916607497054372,1.3818877598872235,1.4457611990483237,0.8577813268386949,0.7509370576664245,1.2039246497678877,1.6746624362991835,0.6550093086191002,1.579333624049285,0.7243066904173455,0.6269407021845643,0.8173730943258002,1.2518035107109202,0.5688998171998814,-0.8831422854813628,1.2833918896909444,0.5938861778935325,1.2530738306989728,1.602213002955004,0.1671618440527491,0.7469595098161448,1.7710498818997553,1.1708562323196514,1.182386601080683,0.1743509196654432,1.4085009602363856,1.4999790058013898,B1,3,WT,Ctrl-Ctrl,3,WT_Ctrl-Ctrl,B1_WT_Ctrl-Ctrl_3,Ctrl,Ctrl,0,0
0.08239562561699097,1.2085005249449572,0.0494773306866344,0.7924249967164848,0.03236738277222137,0.8877183969448803,2.497193097928554,1.9891921784527178,0.30784511371452805,1.7912705302229648,2.1757440737913627,0.20090021420918053,0.01725186896119678,0.22739081650678653,0.13339368559604434,0.808376940046598,1.8089363174602693,0.9878421628244364,1.9315412936741436,1.9763111877858512,0.35362507267795623,0.3122690884258034,0.6549210062120794,0.8065545897765289,0.2462423120315301,0.9520291913099374,0.5434560424546596,2.0359731005486412,1.600257839010929,2.0572682747262414,2.0007554388289455,-0.4362042715266314,0.9265040652724702,1.1083464677407227,0.7005707153523846,1.0642388680709536,-0.02919424191852716,2.0266177865865487,1.215350669044554,0.7813451842470653,0.7544068687183461,0.21229268817462477,0.44942287864855157,1.3291243943973714,B1,4,A,Ctrl-CA3,1,A_Ctrl-CA3,B1_A_Ctrl-CA3_1,Ctrl,CA3,1,0
1.1560084722471775,1.3617457635596686,-2.121357983158118,0.9648707153446713,-0.45680807763548514,0.29555669873215984,-0.07334855898561937,0.4152485290379551,-0.4519593755788337,0.35700041829387796,0.12579426576203398,-0.03192142217452329,1.2730563706655647,0.8572974966572533,0.8454302050575462,-0.0694194212415669,0.12626221726034906,0.13177714654991107,-0.45777623947249585,0.15501380008205745,0.12974236070726614,0.1936036896484045,0.1536549385673364,0.03364635407142413,0.37506012568777763,-0.13395363012975828,0.19015106857098907,-0.35532872263314,-0.04147197410576389,0.4006017266893747,-0.08784516062848673,0.9796795076708315,-0.03743616521978365,1.1076821951375782,0.12217303636889382,0.2192674459545799,-1.4064151252622255,1.040933155119617,-0.3359182823787228,-1.157010639318957,-1.1589856106309793,-1.3971826860410799,0.1136346438956456,0.2660492048350858,B1,4,AK,Ctrl-CA3,1,AK_Ctrl-CA3,B1_AK_Ctrl-CA3_1,Ctrl,CA3,1,1
-1.4489776142545232,1.278778056001178,0.1633364561826018,-1.0065838705907721,-0.7762187815778382,-1.214042061917721,0.06868542613119355,-0.8347863594286232,-0.9964557186641011,-0.9488877215885908,-0.5239102712086461,-1.2495315916589886,-0.8380319085140109,-1.4215433150570846,-1.241379340006124,-0.9014948466252712,-0.8005531538960293,-1.2509796982674808,-0.8344077086555987,-0.8578138975945323,-1.3160621280810971,-1.1780527126662157,-0.8899391482691801,-1.0376238410160568,-1.3741761215691186,-1.2965084603416996,-1.1012103359117131,-0.31258654215859777,-1.004374582841583,-0.8958092757215365,-0.049740312533376636,-1.056087255794137,-1.0108227023589211,-1.2887853072312987,-1.1408959377727332,-0.6123908575827588,-1.2604266592764517,-0.8236313551150861,-1.009825097206685,0.2706065909685817,0.2794144885582462,-0.508716746631334,-0.7807106247823878,-0.726457690857021,B1,4,K,Ctrl-CA3,1,K_Ctrl-CA3,B1_K_Ctrl-CA3_1,Ctrl,CA3,0,1
-0.897082907478201,0.4864995936421512,-0.2847609935228779,-0.9649008708038452,-0.33961494959686495,0.050175741479245674,1.5579861139990663,0.335217021274411,-0.6100073800249711,0.2457267119044895,0.6220580274327809,-0.7355531061208253,-0.6266825477002278,-0.9107499853052439,-0.9075735757440262,-0.542361728367278,0.07743091408213328,-0.04168142894736154,0.8731554740539504,0.4623234590811608,-0.504020605968436,-0.8139528981562651,-0.1629336268455357,-0.0426165000412117,-0.8236511564602954,-0.29741678191740983,-0.6189707368186212,0.479451750708566,-0.13097152076181365,0.5645869174764303,0.23544422685484442,-1.4113113458988145,0.25358202693785886,-0.4434170031032051,-0.7312180403318054,-0.10419295684243317,-0.024149600371948198,0.08267093707991485,0.5616959431811513,1.337294243956423,1.3492779581423104,0.8476947193669953,-0.6548896543774416,0.129838088929264,B1,4,WT,Ctrl-CA3,1,WT_Ctrl-CA3,B1_WT_Ctrl-CA3_1,Ctrl,CA3,0,0
0.13269189551905575,0.6862486956154389,-0.2551469689609659,0.7437589247367796,-0.03319517498290637,0.5172254781396206,1.8314060654786337,0.6555935316340308,-0.07675755583378868,0.47343532594911675,0.7336584029967004,-0.020045601565101736,-0.1733037988952282,0.09730172467969432,-0.07052194277758066,0.25294705653440636,0.6607757598992633,0.5258266938800831,1.0421933451667584,0.7400352165187731,0.1256150462664162,0.08978044576933404,0.3264732720843215,0.5042457156679618,-0.16570337814449554,0.5127774824294575,0.31273159806159945,1.3208199916238075,0.6857475889314902,0.6598658001575365,1.1701558518950868,-1.0491970111763673,0.6069675651524353,0.20637042276386544,0.33811083474853626,0.3473369768875043,-0.24611093152551,1.705091332054493,0.5833201734421761,0.6735478540577157,0.671457568598793,0.5889882013911958,0.38768152562815383,0.5557197416725022,B1,5,A,Ctrl-CA3,2,A_Ctrl-CA3,B1_A_Ctrl-CA3_2,Ctrl,CA3,1,0
0.8541039059373452,0.8512763808054816,-1.5693015874567422,0.9918461376085401,1.5592081785854648,0.16964486284274774,-1.0192917906209347,-0.0814906147324162,-0.6454156838865465,-0.04347843188270179,-0.7183635945922738,-0.16753321253225972,0.9925563140759188,0.873136973868607,0.9423289831823957,-0.09749415663236392,-0.317469095105432,-0.20882262368241325,-0.9309716749929002,-0.3718839650132564,-0.04737014050116181,0.05630570779293214,-0.06829366430681955,-0.1741137878356986,0.3860273572306785,-0.3824699870766542,-0.046902955461922816,-0.9478670446416523,-0.6510387531259172,-0.12733290986555346,-0.7293918627468087,0.9081588386493704,-0.45002784283582176,0.04439893393909109,-0.10575150693256335,-0.5784932926450671,-1.5717999678165964,0.20555245726056529,-0.6998839847053209,-1.5124632421611193,-1.51986959039833,-0.41737216757816764,-0.020438941926909034,-0.0355614844372164,B1,5,AK,Ctrl-CA3,2,AK_Ctrl-CA3,B1_AK_Ctrl-CA3_2,Ctrl,CA3,1,1
-1.3738027735072305,0.9509932686696039,-0.2495189279639239,-1.0224058871073527,-0.8368673895082451,-1.4787022140802264,-0.2502740721536423,-1.272971663868408,-1.2973269065005355,-1.3794952130701874,-0.9865389028944195,-1.5469980831462207,-1.063598760428202,-1.6107965169419887,-1.4248456083429868,-1.1842636707610892,-1.1811504451155599,-1.5230229615304047,-1.1760555269423532,-1.2351283458463882,-1.642214677307651,-1.3884606964243709,-1.196916343811321,-1.285619957655358,-1.233026555623564,-1.5047743365051194,-1.3785078590837958,-0.623024229653007,-1.1954133152280904,-1.1456743897704733,-0.6473640041328362,-0.542625100877516,-1.351781864836572,-1.5857464507721304,-1.444965974300064,-1.0123343730390233,-1.122268558838074,-1.1158902103801451,-1.2065804718843933,0.39612331022378017,0.3998760939682666,0.5951572437284015,-0.8983558620348858,-1.0363643315673332,B1,5,K,Ctrl-CA3,2,K_Ctrl-CA3,B1_K_Ctrl-CA3_2,Ctrl,CA3,0,1
-0.9870683771374464,0.14167224001959297,-0.45228246467750327,-0.9861403037268962,-0.44422101682485293,-0.061687104902013304,1.3721939982627267,0.03759350133131995,-0.8458407537682581,-0.009746404029947697,0.3467050347039448,-0.7577943471002281,-0.6789212546963564,-0.9689544099066554,-0.9392536908072354,-0.6047552222511515,-0.20967242616782922,-0.29325111819263183,0.6371662374585098,0.21089147691967883,-0.6166313523032942,-0.8898127321253955,-0.30624342702905993,-0.09243354450714814,-0.7557846731777824,-0.44598983644748824,-0.7247900309624733,0.2406780061668587,-0.32442477274866416,0.3073359804116,-0.03892432873366702,-1.6189832780111348,-0.009170065372237671,-0.5599677396328427,-0.7664735341534962,-0.3447551271234249,-0.10087554986727626,-0.14830750673214474,0.5257403597880315,1.0821014497836772,1.0966296924751455,1.29536540443144,-0.7305281014508653,-0.1801467308347489,B1,5,WT,Ctrl-CA3,2,WT_Ctrl-CA3,B1_WT_Ctrl-CA3_2,Ctrl,CA3,0,0
-0.14413497530929217,0.6306395244795109,0.17176788273157226,0.7514904131325856,-0.08927278719847502,0.6247485561034742,1.8097591661700538,0.5619368860908235,-0.004041273660241999,0.42237825079578895,0.6478338981794148,0.018052859440230273,-0.17792374387033366,0.11061104918466551,0.013986349149141293,0.44789272823194665,0.573009269053242,0.5824503470644781,1.0980496209443795,0.7511748051528969,0.16273361821213442,0.10535347886399445,0.3295181184981318,0.6218931080841106,0.08098310198030179,0.6192511179542017,0.34490717599185605,1.4072794986919146,0.5587003977409887,0.6692102360572643,1.3766992729509158,-0.9903902926136567,0.6849034942325736,0.19472794289834477,0.37024386916357455,0.4044584556186446,-0.22821215891506508,1.4784648441237855,0.6833573728874818,0.7583841777272705,0.7552165778447107,1.0133673904822291,0.3998139548182616,0.6317417617857104,B1,6,A,Ctrl-CA3,3,A_Ctrl-CA3,B1_A_Ctrl-CA3_3,Ctrl,CA3,1,0
1.084634043942472,1.0192652687164725,-1.5468333552290165,0.8785735571910371,-0.3055185817022797,0.1705917204615984,-0.5609538710015551,0.0874326724195959,-0.6275446437721927,0.058370637898797074,-0.5160341052084003,-0.104154030611542,0.7685461555350144,0.13535067899153297,0.0779771235509498,-0.1674646629966478,-0.23447250760853905,-0.19798951849451243,-0.6950645083828909,-0.21925056855310543,0.003238129360768245,0.04270460819930256,-0.0722459959598499,-0.13635166979694327,-0.13417838777815308,-0.44321929555049566,-0.027595653036231963,-0.7070490504813748,-0.6140466275097304,0.0425083135222148,-0.4092285876829319,0.6628022530113344,-0.3728653184249719,0.04268481209439545,-0.0839460589822942,-0.2565512191251795,-1.49802457136121,0.2185442417998851,-0.6953636423714977,-1.3731974355932892,-1.3781801803596618,-0.1665859534840077,0.04436627826701626,0.005636856889375296,B1,6,AK,Ctrl-CA3,3,AK_Ctrl-CA3,B1_AK_Ctrl-CA3_3,Ctrl,CA3,1,1
-1.341728129669238,1.7173214163475023,0.5429453606530711,-0.9685774760239512,-0.7592755976077804,-0.6800253929665657,-0.1907765295518839,-0.8362383482763418,-0.6222935618017653,-0.8553380728595205,-0.5013589351874485,-0.9072978509542766,-0.4936991681701989,-1.1027680878473187,-0.9265627130027344,-0.23401612401611274,-0.7537597302226845,-1.1575138095003024,-0.7396446517395338,-0.606060563650975,-0.938216780599498,-0.9859314331044556,-0.689890794358237,-0.5510326986995746,-1.2619131039096927,-0.8973511643697659,-0.8484446681944939,-0.3897553955220333,-0.8215417001925961,-0.700124373154736,-0.17246615620349476,-0.6072900634100075,-0.8624854299594956,-1.1248754351059986,-0.7903629769639736,-0.7302201745110288,-1.2328763702261343,-0.9307469907732738,-0.5206513326693656,0.23705738237480287,0.24227381834287484,0.4673606069795852,-0.25654223089290623,-0.46289879748945717,B1,6,K,Ctrl-CA3,3,K_Ctrl-CA3,B1_K_Ctrl-CA3_3,Ctrl,CA3,0,1
-1.1404091309469953,0.1967102850644776,0.16269348047040982,-0.9496802986540918,-0.24903619955819467,0.754272222926747,1.1181324009949434,0.6039640549174008,0.05666124427491606,0.6352053801762939,0.8811397463974507,0.00220289046974923,0.028200202724936688,-0.16880354240630682,-0.14666350339512144,0.7009161188720578,0.5204328641509404,0.4754178329484945,0.7383831755043982,0.650481120835743,0.16421425177051424,-0.2068755943353054,0.6190497106132032,1.067123239025726,-0.07539626777879024,0.5804252184337565,0.1833220259745433,0.40087940982581005,0.3037214583082888,0.808773738403361,0.11354742391605775,-1.2476267099678888,0.6523059425945535,0.06318201667023912,0.31517741414498446,0.9711660590118901,-0.0024210687604814016,0.12508325673050416,1.5381532029819156,1.3080388876917188,1.314502517483569,0.9016871820477138,0.08885799227914273,0.9511913632978377,B1,6,WT,Ctrl-CA3,3,WT_Ctrl-CA3,B1_WT_Ctrl-CA3_3,Ctrl,CA3,0,0
0.2509248238060796,-0.27128763008438384,0.1112492558616217,1.199395505503681,1.7112267609769671,0.5943808316482049,0.6795767468630546,1.6827502276774549,1.463808167026529,0.7156377061424224,0.9058864496546455,1.844457209889859,1.0404663959487297,1.5062969239871942,1.4007616391648037,0.7213261648765381,1.8367726655380558,1.6250683625329858,0.9325715949430265,2.1100524840204877,1.9197468443517278,1.6424738980018774,2.227326713905941,0.7128585044081223,2.212768045568636,0.9770848495350524,2.004189438832054,1.3734389011133317,0.7922382898362157,1.9439311417141256,1.0856207992815867,0.4195176869456289,0.9749776060617749,1.8765501522246453,2.0962309100049286,0.8549454222650225,-0.3505884858217418,1.8960650677363313,1.0506396481692364,0.3680931716202653,0.35859448270589256,-0.7239176255693467,2.283325557917813,0.8002591821349908,B1,7,A,Ctrl-CHIR99021,1,A_Ctrl-CHIR99021,B1_A_Ctrl-CHIR99021_1,Ctrl,CHIR99021,1,0
0.03351998699692321,-1.4275538589108678,-2.5944848893312518,1.062488390036311,2.881298913481943,-0.049760503631484355,-2.0431637648950165,-0.8995349729432267,-0.9909792526121742,-0.6368647183563798,-1.587219417230885,-0.31111303691923037,0.9964994990274297,1.1361489170490828,1.0620904873057797,-0.42837996591782407,-1.0455831936595863,-0.6881828363452488,-1.8769790063809677,-1.075065776839033,-0.10816769597827829,1.4188599265735942,-0.23574473806374083,-0.36213128874115397,1.1384432031731626,-0.8054886294764576,-0.11510103522574139,-1.8153499333115375,-1.2584958205951897,-0.8076741371036043,-1.6581138597464122,0.6875938154319814,-1.1477029936907046,0.002820149614020488,-0.22748662715333273,-1.5772295820589046,-1.8307533232185913,0.10954433168586933,-1.3079115839586417,-1.7081986476913054,-1.70601018242265,-1.855807851175768,-0.168507897201925,-0.7755276290927116,B1,7,AK,Ctrl-CHIR99021,1,AK_Ctrl-CHIR99021,B1_AK_Ctrl-CHIR99021_1,Ctrl,CHIR99021,1,1
